titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
The gap between a variational problem and its occupation measure relaxation,"Recent works have proposed linear programming relaxations of variational optimization problems subject to nonlinear PDE constraints based on the occupation measure formalism. The main appeal of these methods is the fact that they rely on convex optimization, typically semidefinite programming. In this work we close an open question related to this approach. We prove that the classical and relaxed minima coincide when the dimension of the codomain of the unknown function equals one, both for calculus of variations and for optimal control problems, thereby complementing analogous results that existed for the case when the dimension of the domain equals one. In order to do so, we prove a generalization of the Hardt-Pitts decomposition of normal currents applicable in our setting. We also show by means of a counterexample that, if both the dimensions of the domain and of the codomain are greater than one, there may be a positive gap. The example we construct to show the latter serves also to show that sometimes relaxed occupation measures may represent a more conceptually-satisfactory ""solution"" than their classical counterparts, so that -- even though they may not be equivalent -- algorithms rendering accessible the minimum in the larger space of relaxed occupation measures remain extremely valuable. Finally, we show that in the presence of integral constraints, a positive gap may occur at any dimension of the domain and of the codomain.","['math.OC', 'math.AP']",http://arxiv.org/abs/2205.14132v4,https://arxiv.org/pdf/2205.14132v4,27/05/2022-17:49:15,"['Milan Korda', 'Rodolfo Rios-Zertuche']",math.OC
Gårding Polynomials,"We introduce Gårding polynomials, a class of real multivariate polynomials defined via positivity regions invariant under translation by positive directions and closed under strictly positive affine transformations. We establish a structural theorem providing two complementary characterizations of this class: one via reduction to the multi-affine case through polarization, and another via a recursive condition involving partial derivatives. The class of Gårding polynomials strictly extends that of real stable polynomials while retaining many of their structural properties. In particular, multi-affine Gårding polynomials with nonnegative coefficients satisfy the Rayleigh property, and their positive univariate specializations yield ultra log-concave coefficient sequences. Moreover, the Gårding property for several matroid generating functions is preserved under natural matroid operations. As applications, we obtain new negative dependence results for generating functions associated with various classes of matroids and graphs--many of which lie beyond the reach of real stability or Lorentzian methods--as well as for characteristic polynomials of certain matrix classes.","['math.CO', 'math.AP', 'math.CA', 'math.OC', 'math.PR']",http://arxiv.org/abs/2604.27755v1,https://arxiv.org/pdf/2604.27755v1,30/04/2026-11:43:39,"['Hao Fang', 'Biao Ma']",math.CO
Robust Geometric Control of Catenary Robots under Unstructured Force Uncertainties,"This paper considers the robust control of a catenary robot composed of two quadrotors connected by an inextensible cable. The system is modeled on \(SE(3)\), with the cable treated as a geometric subsystem induced by the UAV configuration rather than as an independent dynamical element. The catenary shape determines configuration-dependent forces that couple the translational dynamics of the vehicles. We propose a geometric tracking controller for the relative configuration of the agents and analyze its robustness with respect to unstructured uncertainties in the catenary-induced forces. The main theoretical result establishes local input-to-state stability of the closed-loop tracking errors. In particular, we obtain asymptotic convergence in the nominal case and an explicit ultimate bound for the tracking errors under bounded catenary-force perturbations.","['eess.SY', 'math.OC']",http://arxiv.org/abs/2604.27705v1,https://arxiv.org/pdf/2604.27705v1,30/04/2026-10:50:01,"['Alexandre Anahory Simoes', 'Leonardo Colombo']",eess.SY
Optimal Control of Incompressible Ideal Flows with Obstacle Avoidance,"It was shown in \cite{bloch2000optimal} that an optimal control formulation for incompressible ideal fluid flow yields Euler's equations. In this paper, we consider a variational obstacle-avoidance formulation for incompressible ideal flows by introducing a barrier-type potential in the associated optimal control functional. This leads to \textit{modified Euler equations for an inviscid fluid}, in which the barrier term acts on the Lagrangian configuration and appears in the Eulerian description as a shift in the effective pressure. We also present a numerical illustration of the reduced Eulerian dynamics, showing that the barrier term induces a localized deformation of the flow near the obstacle region, consistent with its role as an obstacle-avoidance penalization.","['math-ph', 'math.NA', 'math.OC']",http://arxiv.org/abs/2311.01774v2,https://arxiv.org/pdf/2311.01774v2,03/11/2023-08:20:27,"['Alexandre Anahory Simoes', 'Anthony Bloch', 'Leonardo Colombo']",math-ph
Exact formulations for rectangular-warehouse single-picker routing with scattered storage in single-block and two-block layouts,"Order picking travel dominates much of warehouse effort, and exact routing is especially valuable when storage is scattered so pick locations are not fixed in advance. We address the single picker routing problem (SPRP) and its scattered-storage variant (SPRP-SS) in single-block and two-block rectangular warehouses. We propose two mixed-integer linear programming formulations that exploit structural properties of optimal tours to simplify connectivity modelling and remove redundant edge configurations: a Configuration Connectivity model tailored to single-block layouts and an Edge Connectivity model that extends to two-block layouts. In extensive computational experiments on large randomly generated benchmark sets for single-block and two-block rectangular layouts, we compare these formulations against established MILP and network-flow baselines for SPRP and SPRP-SS and report computational gains tied to the structural restrictions. The results support using compact, solver-based exact routing models in industrial settings where dynamic programming is cumbersome to integrate, particularly for SPRP-SS and for routing subproblems embedded in larger planning or warehouse-design optimizations.",['math.OC'],http://arxiv.org/abs/2604.27622v1,https://arxiv.org/pdf/2604.27622v1,30/04/2026-09:11:33,['George Dunn'],math.OC
A Systematic Review of Recent Advancements in PINN Augmented Deep Learning and Mathematical Modeling for Efficient Portfolio Management,"In finance, portfolio management is a traditional yet difficult problem that has drawn attention from practitioners and researchers for many years. However, there are still difficult technological problems that need to be solved. In the world of finance, managing a portfolio has never been easy. Selecting portfolios in a volatile market is made easier with the help of portfolio management. The goal of this review study is to present the concept of physics-informed neural networks because they provide a novel approach to directly incorporating physics and finance principles into the neural network's learning process. By doing so, physics-informed neural networks ensure that their forecasts are in line with established financial regulations and processes in addition to offering precise forecasts. Furthermore, this article provides an overview of the current state of research in portfolio optimization with the support of mathematical models, deep learning models and physics-informed neural networks. In addition, the advantages and disadvantages of various deep learning and mathematical modelling are discussed. Researchers and business professionals alike should find the data useful for advancing the field of investment management and trying out new portfolio management strategies. For this purpose, in this review work, emphasis is given to these factors. Finally, a few challenging issues and potential future directions are discussed, encouraging readers to consider fresh ideas in this field of study.",['math.OC'],http://arxiv.org/abs/2604.27610v1,https://arxiv.org/pdf/2604.27610v1,30/04/2026-09:02:09,"['Bahadur Yadav', 'Sanjay Kumar Mohanty']",math.OC
Robust Constrained Optimization via Sliding Mode Control,"This paper develops a sliding mode control based frame work for equality constrained optimization by reformulation the first order Karush Kuhn Tucker conditions as control affine dynamical system. The optimization variables are treated as states and the Lagrange multipliers as control input, with equality constraints defined as sliding manifold. The resulting design guarantees exact constraint enforcement with finite time convergence, independent of objective convexity, and exhibits robustness to matched disturbance, structural uncertainty and bounded measurement noise. To accelerate the convergence, a nonsingular terminal sliding mode based normed gradient flow is introduced, ensuring both finite time convergence to optimal solution and constraint satisfaction. Rigorous Lyapunov analysis establishes closed loop stability and convergence. Numerical studies across diverse benchmark problems demonstrate superior accuracy and robustness over classical continuous time optimization method, highlighting effectiveness under disturbance.","['math.OC', 'eess.SY']",http://arxiv.org/abs/2604.27587v1,https://arxiv.org/pdf/2604.27587v1,30/04/2026-08:40:30,"['Shyam Kamal', 'Baby Diana', 'Sunidhi Pandey', 'Sandip Ghosh', 'Thach Ngoc Dinh']",math.OC
Prime Factorization Equation from a Tensor Network Perspective,"This paper presents an exact and explicit tensor-network equation for the search of nontrivial divisors of a composite integer, together with an algorithm for its computation. The proposed method is based on the MeLoCoToN approach, which addresses combinatorial optimization problems through classical tensor networks. The presented tensor network tensorizes a binary multiplication circuit and projects its output onto the target integer to be factorized. Additionally, in order to make the algorithm more efficient, the number and dimension of the tensors and their contraction scheme are optimized, including a reduced auxiliary register that still preserves at least one valid factorization orientation. Finally, a series of tests on the algorithm are conducted, contracting the tensor network both exactly and approximately using tensor train compression, and evaluating its performance.","['math.OC', 'cs.CR', 'physics.comp-ph', 'quant-ph']",http://arxiv.org/abs/2508.00907v2,https://arxiv.org/pdf/2508.00907v2,29/07/2025-10:38:51,"['Alejandro Mata Ali', 'Jorge Martínez Martín', 'Sergio Muñiz Subiñas', 'Miguel Franco Hernando', 'Javier Sedano', 'Ángel Miguel García-Vico']",math.OC
Data-Driven Regularized Time-Limited h2 Model Reduction from Noisy Impulse Responses,"This paper develops a data-driven time-limited h2 model reduction method for discrete-time linear time-invariant systems. Specifically, we formulate and solve a regularized time-limited h2 model reduction problem using only noisy impulse response data. Furthermore, we show that the objective function and its gradient can be represented using only noisy impulse response data. Numerical experiments using SLICOT benchmarks demonstrate that the proposed regularized method achieves lower relative time-limited h2 errors than the tested alternatives and is effective in situations where the unregularized method may deteriorate under noise.","['eess.SY', 'math.OC']",http://arxiv.org/abs/2601.08372v2,https://arxiv.org/pdf/2601.08372v2,13/01/2026-09:34:44,"['Hiroki Sakamoto', 'Kazuhiro Sato']",eess.SY
lpviz: Interactive Linear Programming Visualization,"This paper presents lpviz, a browser-based visualization tool for linear programming. lpviz is deeply interactive, offering an intuitive interface where users can directly draw and edit the feasible region and objective vector, without requiring cumbersome manipulation of raw numerical coefficients. lpviz lets users compare the behavior of several classes of linear programming algorithms, namely Simplex, Interior-Point, Primal-Dual Hybrid Gradient, and Central Path. In the 3D mode, lpviz places iterates at heights corresponding to important solver metadata such as complementarity gap or KKT residual, helping users gain further insight into algorithm behavior beyond the primal iterates alone. lpviz has been used in both research and classroom settings, to help develop intuition for the strengths and weaknesses of different solvers and the impact of solver settings on convergence behavior. lpviz is open-source, permissively licensed, and freely available on any device with a web browser at https://lpviz.net .","['cs.HC', 'math.OC']",http://arxiv.org/abs/2604.27518v1,https://arxiv.org/pdf/2604.27518v1,30/04/2026-07:22:04,"['Evan Grand', 'Michael Klamkin']",cs.HC
Well-Posedness and Efficient Algorithms for Inverse Optimal Transport with Bregman Regularization,"This work analyzes the inverse optimal transport (IOT) problem under Bregman regularization. We establish well-posedness results, including existence, uniqueness (up to equivalence classes of solutions), and stability, under several structural assumptions on the cost matrix. On the computational side, we investigate the existence of solutions to the optimization problem with general constraints on the cost matrix and provide a sufficient condition guaranteeing existence. In addition, we propose an inexact block coordinate descent (BCD) method for the problem with a strongly convex penalty term. In particular, when the penalty is quadratic, the subproblems admit a diagonal Hessian structure, which enables highly efficient element-wise Newton updates. We establish a linear convergence rate for the algorithm and demonstrate its practical performance through numerical experiments, including the validation of stability bounds, the investigation of regularization effects, and the application to a marriage matching dataset.","['math.OC', 'math.NA']",http://arxiv.org/abs/2510.03803v2,https://arxiv.org/pdf/2510.03803v2,04/10/2025-13:02:44,"['Chenglong Bao', 'Zanyu Li', 'Yunan Yang']",math.OC
Solution Sets for Inverse Infinite-Horizon Linear-Quadratic Descriptor Differential Games,"In this letter, we study a model-based inverse problem for infinite-horizon linear-quadratic differential games with descriptor dynamics. Specifically, we seek to identify the set of all cost functions that rationalize an observed feedback strategy profile of the players as a feedback Nash equilibrium, referred to here as the solution set. We characterize the solution set, show that it is rectangular and convex, and provide an algorithm to compute an admissible realization. Finally, we illustrate our results with numerical examples.","['math.OC', 'eess.SY']",http://arxiv.org/abs/2604.27460v1,https://arxiv.org/pdf/2604.27460v1,30/04/2026-06:00:48,"['Aaditya Kumar', 'Puduru Viswanadha Reddy']",math.OC
Sampler-Robust Optimization under Generative Models,"Modern stochastic optimization pipelines increasingly rely on learned generative models to represent uncertainty, while downstream decisions are evaluated almost entirely through Monte Carlo scenarios. This shifts the operational object of uncertainty from an explicit probability law to the sampler induced by the learned generator. Reliability therefore depends on two errors: sampler misspecification and finite-simulation error. We propose Sampler-Robust Optimization (SRO), which optimizes decisions against the worst-case sampler induced by perturbing the learned generator. This sampler-first formulation aligns with simulation-based decision pipelines and admits a sharpness-aware interpretation: it favors decisions whose performance is stable under generator perturbations, rather than merely under the nominal sampler. Under a coverage assumption, we show that the empirical worst-case objective provides a high-probability upper certificate for the true population objective, with finite-simulation error partially absorbed by the robustification used to guard against sampler misspecification. The framework accommodates generative models with or without explicit densities and admits efficient minimax procedures. Portfolio-optimization experiments show that SRO produces more stable decisions and improves out-of-sample performance under distribution shift.","['math.OC', 'cs.AI', 'cs.LG', 'q-fin.PM', 'q-fin.RM']",http://arxiv.org/abs/2604.27447v1,https://arxiv.org/pdf/2604.27447v1,30/04/2026-05:33:15,"['Ziwei Zhang', 'Jonathan Yu-Meng Li']",math.OC
A Geometric Perspective on Polynomially Solvable Convex Maximization,"Convex maximization encompasses a broad class of optimization problems and is generally NP-hard, even for low-rank objectives. This paper investigates structural conditions under which convex maximization becomes polynomially solvable. From a geometric perspective, we introduce comonotonicity, a structural property of the feasible region crucial for problem tractability, and establish mathematical characterizations of this property. Under comonotonicity and mild additional assumptions, we develop a unified enumerative framework showing that fixed-rank convex maximization is polynomially solvable. This viewpoint recovers several known tractability results that previously required separate analyses, such as fixed-rank convex matroid maximization and sparse principal component analysis (SPCA). Furthermore, for the more structured class of standard comonotone feasible regions, we refine the analysis via a lifting technique to achieve a square-root improvement in the complexity bound. Finally, applications to SPCA and its variants illustrate the broad applicability and effectiveness of the proposed framework.",['math.OC'],http://arxiv.org/abs/2604.27427v1,https://arxiv.org/pdf/2604.27427v1,30/04/2026-05:03:31,"['Shaoning Han', 'Liangju Li', 'Yongchun Li']",math.OC
A Regularized Hessian-Free Inexact Newton-Type Method with Global $\mathcal{O}(k^{-2})$ Convergence,"We propose a regularized Hessian-free Newton-type method for minimizing smooth convex functions with Lipschitz continuous Hessians. The algorithm constructs an approximate Hessian by finite differences and selects the regularization parameter through an adaptive criterion that ensures sufficient decrease and gradient control. We prove that the method achieves a global $\mathcal{O}(k^{-2})$ convergence rate, matching the best known bound for second-order methods. A modified variant incorporating the exact Hessian when available enjoys local quadratic convergence under standard assumptions. Despite its simplicity, this variant is computationally faster than the \emph{Regularized Newton Method} of Mishchenko (2023) across several convex benchmark problems. Our analysis also provides explicit bounds on the regularization sequence and a worst-case iteration complexity of order $\mathcal{O}(\varepsilon^{-2})$. The proposed framework thus unifies regularized and Hessian-free Newton-type schemes, offering a theoretically sound and practically efficient alternative for smooth convex optimization.",['math.OC'],http://arxiv.org/abs/2604.27406v1,https://arxiv.org/pdf/2604.27406v1,30/04/2026-04:16:43,"['Leandro Farias Maia', 'Antonio Victor B. Nascimento', 'Paulo Sergio M. Santos', 'Gilson N. Silva']",math.OC
Optimal response for stochastic differential equations in $\mathbb{T}^d$ with perturbations on the drift term,"We study stochastic differential equations on the $d$-dimensional flat torus $\mathbb{T}^d$ with drift and perturbation coefficients in $L^{\infty}(\mathbb{T}^d;\mathbb{R}^d)$ and additive non-degenerate noise. For the associated transfer operators, we analyse the dependence of the stationary measure and of the expectation of a given observable on small perturbations of the drift. In this framework, we prove a linear response formula for the invariant density and for the expectation of a given observable.
  We then address an optimal response problem, namely the determination of admissible perturbations that maximise the first-order variation of a prescribed observable. We establish existence of optimal perturbations and, in a Hilbert space framework, prove uniqueness and provide an explicit characterisation of the optimiser. This yields a practical Fourier-based numerical method, which we implement in several numerical examples, including both low and high-dimensional settings.","['math.DS', 'math.OC', 'math.PR']",http://arxiv.org/abs/2604.27404v1,https://arxiv.org/pdf/2604.27404v1,30/04/2026-04:16:00,"['Gianmarco Del Sarto', 'Franco Flandoli', 'Stefano Galatolo', 'Sakshi Jain', 'Angxiu Ni']",math.DS
Feedback Linearization of Hyperbolic PDEs with Volterra Nonlinearities,"Alberto Isidori's framework of geometric nonlinear control, and particularly of feedback linearization, is the inspiration behind PDE backstepping: apply a transfromation of the state to cast the plant into a canonical form, bring all the non-canonical effects within the ""span"" of (boundary) control, and close the design with a feedback that makes the closed loop evolve in accordance with well-studied stable dynamics. The specificity of this approach is that, for PDEs, there is not one canonical form (like Brunovsky for ODEs) but the canonical forms are PDE-class-specific. When conducting this process for nonlinear PDEs, where the ""transformation of the state"" is performed using a nonlinear Volterra series indexed by the spatial variable, enormous technical challenges arise. One has to deal with kernels governed by PDEs on simplex domains growing in dimension to infinity, capture the growth rates of these kernels of the ""direct transformation,"" and conduct the same for the ""inverse transformation"" without directly studying its Volterra kernels. So far, this agenda has been executed only once, two decades ago: for parabolic PDEs by Vazquez and Krstic [Automatica, 2008]. Generalization attempts have not followed because of the immense complexity involved in feedback-linearizing nonlinear PDEs.
  In this paper, dedicated to Professor Isidori, we convert the PDE feedback-linearizing methodology of 2008 from the parabolic to a hyperbolic class and, for a transport-adapted subclass of Chen-Fliess series, construct controllers without kernel PDEs.","['eess.SY', 'math.OC']",http://arxiv.org/abs/2604.27400v1,https://arxiv.org/pdf/2604.27400v1,30/04/2026-04:11:50,['Miroslav Krstic'],eess.SY
Mean-Field Systems with Heterogeneous Subteams: Optimality of Cluster-Symmetric Independent Policies and Equivalence with Decentralized McKean-Vlasov Control of Cluster-Representative Agents,"Across science and engineering, mean-field methods have been a powerful and versatile approach for the analysis of systems of many interacting elements. However, common arguments used to characterize an infinite population limit can be quite restrictive from a modeling perspective by requiring that all agents be identical (i.e. symmetric, or homogeneous). In this paper, we consider large interactive particle systems under agent heterogeneity for a class of discrete time teams composed of finitely many species of agents, grouped into symmetric subteams, called clusters. In particular, for the class of discounted, partially exchangeable cost criteria considered, we establish the optimality of centralized joint policies which are exchangeable within each cluster and depend on the agent ensemble only up to the state empirical distribution over each cluster. Following this, a generalization of De Finetti's theorem is used to demonstrate the subsequential convergence of these optimal policies to one which is decentralized (depending on only the local state and distribution over each cluster) and symmetric within each subteam as the population size approaches infinity. This solution is shown to induce a sequence of asymptotically optimal policies for the finite population problems which retain their structure and decentralization. Furthermore, our analysis justifies the optimality of a decentralized McKean-Vlasov team representation involving coupled representative agents for each of the clusters, and establishes a verification theorem/value iterations for the mean-field limit. In this way, we provide an avenue for analyzing complex, cooperative systems with finite heterogeneity and set the stage for further research on learning algorithms.",['math.OC'],http://arxiv.org/abs/2604.27380v1,https://arxiv.org/pdf/2604.27380v1,30/04/2026-03:47:14,"['Connor S. Braun', 'Sina Sanjari', 'Naci Saldi', 'Gunnar Blohm', 'Serdar Yüksel']",math.OC
