titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Algebraic structure behind Odrzywołek's EML operator,"The binary EML operator yields all (transcendental) elementary functions by recursive application, or a binary tree. The structure of the operator itself carries two distinct ingredients: that of an abelian group, and of functional inverse, which reveal a constructive path to many distinct functional families.","['math-ph', 'cs.SC']",http://arxiv.org/abs/2604.23893v1,https://arxiv.org/pdf/2604.23893v1,26/04/2026-21:35:19,['Tomasz Stachowiak'],math-ph
Parallel Two-Stage Approach for Joint Symbolic Approximation of Time Series,"As time-series applications grow larger, there is increasing demand for symbolic representations that are compact, accurate, and scalable across many signals and computing resources. Current ABBA-based symbolic approximation methods produce high-quality, shape-preserving representations, but they handle each time series separately and sequentially. This means they do not ensure consistent symbols across different series and cannot fully exploit modern multicore systems and distributed-memory systems. This paper presents a joint symbolic time-series approximation method for large-scale time series. The proposed method decouples local compression from global digitization: (i) time series are partitioned into independent domains that can be compressed in parallel, and (ii) the resulting pieces are digitized using a shared global dictionary. To further improve scalability, we introduce a two-stage parallel digitization scheme, in which aggregation is first performed locally and then merged globally without requiring a full-data reassignment step. Extensive experiments on time-series datasets and large synthetic benchmarks show that our approach maintains competitive reconstruction quality while substantially reducing runtime. These results show that joint symbolic approximation can serve as an efficient, high-level parallel tool for analyzing large-scale temporal data.","['cs.DS', 'cs.DB', 'cs.DC', 'cs.SC']",http://arxiv.org/abs/2401.00109v3,https://arxiv.org/pdf/2401.00109v3,30/12/2023-01:16:22,['Xinye Chen'],cs.DS
Enhanced CAD-Based Quantifier Elimination With Multiple Equational Constraints,"This paper presents two enhancements to cylindrical algebraic decomposition (CAD) based quantifier elimination (QE) for cases in which multiple equational constraints are present in the given input formula $φ^*$. The first enhancement provides more detail in the output when there is a conceptual partition of the set of variables of $φ^*$ into parameters and unknowns. In such cases, we describe how to partition the parameter space so that: (1) in each open set of the partition the number $ν$ of associated unknowns is a finite constant or is infinite; and (2) for each such open set for which $ν$ is finite, an expression for the unknowns in terms of the parameters is provided. The second enhancement is an efficiency gain achievable in certain situations. Indeed, when certain conditions are met, the second CAD equational projection step can be reduced more significantly than is supported by the prior existing theory. Relevant theorems and worked examples for both enhancements are provided. Application areas include approximation theory, cuspidal manipulator classification, and biological/chemical systems.","['cs.SC', 'math.AG']",http://arxiv.org/abs/2604.23873v1,https://arxiv.org/pdf/2604.23873v1,26/04/2026-20:32:37,"['James H. Davenport', 'Matthew England', 'Scott McCallum']",cs.SC
Why Architecture Choice Matters in Symbolic Regression,"Symbolic regression discovers mathematical formulas from data. Some methods fix a tree of operators, assign learnable weights, and train by gradient descent. The tree's structure, which determines what operators and variables appear at each position, is chosen once and applied to every target. This paper tests whether that choice affects which targets are actually recovered. Three structures are compared, all sharing the same operator and target language but differing in how variables enter the tree; one is strictly more expressive. Across over 12,700 training runs, one structure recovers a target at 100% while another scores 0%, and the ranking reverses on a different target. Expressiveness guarantees that a solution exists in the search space, but not that gradient descent finds it: the most expressive structure fails on targets that a restricted alternative solves reliably. Switching the operator changes which targets succeed; reversing its gradient profile collapses recovery entirely. Balanced (non-chain) tree shapes are never recovered. These findings show that the optimization landscape, not expressiveness alone, determines what gradient-based symbolic regression recovers.","['cs.NE', 'cs.AI', 'cs.LG', 'cs.SC']",http://arxiv.org/abs/2604.23256v1,https://arxiv.org/pdf/2604.23256v1,25/04/2026-11:32:09,['Chakshu Gupta'],cs.NE
Inferring Equivalence Classes from Legacy Undocumented Embedded Binaries for ISO 26262-Compliant Testing,"Equivalence class partitioning is a well-established test design technique mandated by safety standards such as ISO~26262 for systematic testing of safety software. In industrial practice, however, its application to legacy undocumented embedded firmware is often hindered by incomplete or outdated functional specifications.
  This paper proposes a binary-level methodology for inferring output-oriented equivalence classes directly from compiled firmware, without relying on source-level annotations or external documentation. The approach combines control-flow reconstruction and guided symbolic execution to analyze individual functions and group execution paths according to indistinguishable observable behavior, including return values and output parameters. An optional post-processing step produces human-readable representations to support comprehension and documentation.
  The methodology is evaluated in an industrial automotive context through a practitioner-based study assessing correctness and interpretability. Results indicate strong alignment with expert expectations and a positive perception of readability and usefulness for supporting function understanding and test design. These findings demonstrate the feasibility and practical relevance of binary-level equivalence class inference for systematic testing of legacy undocumented safety-embedded software.","['cs.SE', 'cs.SC']",http://arxiv.org/abs/2604.22673v1,https://arxiv.org/pdf/2604.22673v1,24/04/2026-15:49:50,"['Marco De Luca', 'Domenico Francesco De Angelis', 'Domenico Amalfitano', 'Pasquale Cimmino', 'Anna Rita Fasolino']",cs.SE
A Probabilistic Framework for Hierarchical Goal Recognition,"Goal recognition aims to infer an agent's goal from observations of its behaviour. In realistic settings, recognition can benefit from exploiting hierarchical task structure and reasoning under uncertainty. Planning-based goal recognition has made substantial progress over the past decade, but to the best of our knowledge no existing approach jointly integrates hierarchical task structure with probabilistic inference. In this paper, we introduce the first planning-based probabilistic framework for hierarchical goal recognition over Hierarchical Task Networks (HTNs). We instantiate the framework by exploiting an HTN planner with a three-stage generative model for likelihood estimation, yielding posterior distributions over goal hypotheses. Empirical results show improved recognition performance over the existing HTN-based recognizer on HTN benchmarks. Overall, the framework lays a foundation for probabilistic goal recognition grounded in hierarchical planning structure, moving goal recognition toward more practical settings.","['cs.SC', 'cs.AI']",http://arxiv.org/abs/2604.22256v1,https://arxiv.org/pdf/2604.22256v1,24/04/2026-05:58:30,"['Chenyuan Zhang', 'Katherine Ip', 'Hamid Rezatofighi', 'Buser Say', 'Mor Vered']",cs.SC
A general optimization solver based on OP-to-MaxSAT reduction,"Optimization problems are fundamental in diverse fields, such as engineering, economics, and scientific computing. However, current algorithms are mostly designed for specific problem types and exhibit limited generality in solving multiple types of optimization problems. To enhance generality, we propose an automated reduction method named OP-to-MaxSAT reduction and a general optimization solver based on OP-to-MaxSAT reduction (GORED). GORED unifies the solving of multiple types of optimization problems by reducing the problems from optimization problems to MaxSAT instances in polynomial time and solving them using the state-of-the-art MaxSAT solver. The generality and solution quality of GORED are validated through experiments on 136 instances across 11 types of optimization problems. Experimental results demonstrate that GORED not only successfully solves a wide range of optimization problems but also yields solutions comparable in quality to those from existing methods, with no statistically significant differences observed. By introducing automated reduction, this work shifts the paradigm of optimization solvers from designing specialized algorithms for each problem type to employing a single algorithm for diverse problems. As a result, advances in this single algorithm can now drive progress in a wide range of optimization problems across various domains.","['cs.LO', 'cs.AI', 'cs.SC']",http://arxiv.org/abs/2604.21961v1,https://arxiv.org/pdf/2604.21961v1,23/04/2026-16:03:12,"['Yuxin Zhao', 'Han Huang', 'Zhifeng Hao']",cs.LO
Tractable Verification of Model Transformations: A Cutoff-Theorem Approach for DSLTrans,"Model transformations are central to MDE, but formal verification is difficult because mainstream transformation languages are undecidable. DSLTrans was designed to be Turing-incomplete to improve verifiability, yet earlier verification based on path-condition enumeration still suffered exponential blow-up and did not scale to realistic cases.
  We present a tractable verification workflow for DSLTrans and formalize when it is complete. The method combines three contributions: (i) a Cutoff Theorem proving that bounded model checking is complete for a precise DSLTrans fragment and positive existence/traceability properties, turning an infinite search into a finite computable bound; (ii) composable, soundness-preserving optimizations (per-class bounds, CEGAR-based fragment verification, and trace-aware dependency analysis) that reduce SMT encoding size; and (iii) a Z3-based implementation evaluated on realistic transformations from the ATL Zoo and related benchmarks.
  On 29 concrete transformations and 899 properties spanning compiler lowering, schema translation, behavioral modeling, graph mapping, and stress tests, 552 properties are proved, 345 produce concrete counterexamples (including intentional negative and boundary cases), and only 2 remain undecided within timeout. For properties beyond the tractability budget, we introduce tractability-driven refinement (precondition specialization, postcondition decomposition, and transformation instrumentation), achieving up to 112x speedup while eliminating spurious counterexamples. The workflow is supported by a web IDE and a concrete execution engine for runtime validation.","['cs.SE', 'cs.SC']",http://arxiv.org/abs/2604.18792v2,https://arxiv.org/pdf/2604.18792v2,20/04/2026-19:57:45,['Levi Lucio'],cs.SE
Majorization and Inequalities among Complete Homogeneous Symmetric Functions,"Inequalities among symmetric functions are fundamental in various branches of mathematics, thus motivating a systematic study of their structure. Majorization has been shown to characterize inequalities among commonly used symmetric functions, except for complete homogeneous symmetric functions (shortened as CHs). In 2011, Cuttler, Greene, and Skandera posed a natural question: Can majorization also characterize inequalities among CHs? Their work demonstrated that majorization characterizes inequalities among CHs up to degree 7 and suggested exploring its validity for higher degrees. In this paper, we show that, for every degree greater than 7, majorization does not characterize inequalities among CHs.","['cs.SC', 'math.AG', 'math.CO']",http://arxiv.org/abs/2505.08149v4,https://arxiv.org/pdf/2505.08149v4,13/05/2025-00:51:14,"['Jia Xu', 'Yong Yao']",cs.SC
SignatureTensors.jl: A Package for Signature Tensors in Julia,"We introduce SignatureTensors.jl, a new package for computing signature tensors of paths in julia. We present its core functionality and demonstrate its use through illustrative examples. The package is compatible with the computer algebra system OSCAR, enabling both exact and numerical computations with signatures.","['cs.SC', 'cs.MS', 'math.RA']",http://arxiv.org/abs/2604.19227v1,https://arxiv.org/pdf/2604.19227v1,21/04/2026-08:34:14,"['Gabriel Riffo', 'Leonard Schmitz']",cs.SC
Solving Stochastic Constraints by Oracle-based Gradient Descent and Interval Arithmetic,"Stochastic constraints, which incorporate both deterministic parameters and random variables, extend classical deterministic constraints by explicitly accounting for uncertainty. These constraints are increasingly prevalent in data science, artificial intelligence, and bioinformatics; however, solving them requires addressing quantitative satisfaction problems that remain a significant challenge in computer science. In this paper, we propose a novel framework for deciding deterministic parameters that maximize the satisfaction probability. Our approach features a unique synergy between stochastic optimization and symbolic techniques: at the high level, it employs \emph{oracle-based stochastic gradient descent} to identify high-quality parameter candidates, while at the low level, it utilizes \emph{interval arithmetic} to compute rigorously certified lower bounds. This framework produces a sequence of sound and increasingly tight lower bounds for the true maximum satisfaction probability, supported by a high-probability convergence guarantee. We demonstrate the effectiveness and efficiency of our approach through its application to Stochastic Satisfiability Modulo Theories (SSMT) problems and a stochastic trajectory planning task.","['cs.LO', 'cs.SC', 'math.OC']",http://arxiv.org/abs/2604.17275v1,https://arxiv.org/pdf/2604.17275v1,19/04/2026-06:07:47,"['Xiakun Li', 'Hao Wu', 'Bican Xia', 'Tengshun Yang', 'Naijun Zhan']",cs.LO
Neuro-Symbolic ODE Discovery with Latent Grammar Flow,"Understanding natural and engineered systems often relies on symbolic formulations, such as differential equations, which provide interpretability and transferability beyond black-box models.
  We introduce Latent Grammar Flow (LGF), a neuro-symbolic generative framework for discovering ordinary differential equations from data. LGF embeds equations as grammar-based representations into a discrete latent space and forces semantically similar equations to be positioned closer together with a behavioural loss. Then, a discrete flow model guides the sampling process to recursively generate candidate equations that best fit the observed data. Domain knowledge and constraints, such as stability, can be either embedded into the rules or used as conditional predictors.","['cs.LG', 'cs.AI', 'cs.CE', 'cs.SC']",http://arxiv.org/abs/2604.16232v1,https://arxiv.org/pdf/2604.16232v1,17/04/2026-16:46:23,"['Karin Yu', 'Eleni Chatzi', 'Georgios Kissas']",cs.LG
Graded Symbolic Verification with a Fuzzy Dolev-Yao Attacker Model,"Classical symbolic protocol verification under Dolev--Yao uses binary attacker knowledge (known/unknown). This abstraction misses cumulative side-channel settings, where repeated noisy observations progressively improve attacker knowledge. We model this process with a graded attacker view \(μ_K\in[0,1]\), product T-norm leak updates, and finite-grid explicit-state execution in Modified Murphi.
  The method is optimised with exact concept-lattice attribute reducts and exposes threshold-driven safe-to-fail transitions that are not represented in corresponding binary runs under the same bounded assumptions. Executed results on symmetric and asymmetric protocols, including Needham--Schroeder--Lowe (NSL), show that baseline models passing under crisp semantics can fail once cumulative side-channel leakage is enabled.","['cs.CR', 'cs.FL', 'cs.LO', 'cs.SC']",http://arxiv.org/abs/2604.15402v1,https://arxiv.org/pdf/2604.15402v1,16/04/2026-14:09:50,['Murat Moran'],cs.CR
Projecting dynamical systems via a support bound,"For a polynomial dynamical system, we study the problem of computing the minimal differential equation satisfied by a chosen coordinate (in other words, projecting the system on the coordinate). This problem can be viewed as a special case of the general elimination problem for systems of differential equations and appears in applications to modeling and control. We give a bound for the Newton polytope of such minimal equation. Our bound depends on the dimension of the model and the degrees $d$ and $D$ of the polynomials defining the dynamics of the chosen coordinate and the remaining coordinates, respectively. We show that our bound is sharp if $d \leqslant D$ or the model is planar. We further use this bound to design an algorithm for computing the minimal equation following the evaluation-interpolation paradigm. We demonstrate that our implementation of the algorithm can tackle problems which are out of reach for the state-of-the-art software for differential elimination.","['cs.SC', 'math.AG', 'math.CA']",http://arxiv.org/abs/2501.13680v4,https://arxiv.org/pdf/2501.13680v4,23/01/2025-14:07:11,"['Yulia Mukhina', 'Gleb Pogudin']",cs.SC
Learning to Unscramble: Simplifying Symbolic Expressions via Self-Supervised Oracle Trajectories,"We present a new self-supervised machine learning approach for symbolic simplification of complex mathematical expressions. Training data is generated by scrambling simple expressions and recording the inverse operations, creating oracle trajectories that provide both goal states and explicit paths to reach them. A permutation-equivariant, transformer-based policy network is then trained on this data step-wise to predict the oracle action given the input expression. We demonstrate this approach on two problems in high-energy physics: dilogarithm reduction and spinor-helicity scattering amplitude simplification. In both cases, our trained policy network achieves near perfect solve rates across a wide range of difficulty levels, substantially outperforming prior approaches based on reinforcement learning and end-to-end regression. When combined with contrastive grouping and beam search, our model achieves a 100\% full simplification rate on a representative selection of 5-point gluon tree-level amplitudes in Yang-Mills theory, including expressions with over 200 initial terms.","['hep-th', 'cs.LG', 'cs.SC', 'hep-ph']",http://arxiv.org/abs/2603.11164v2,https://arxiv.org/pdf/2603.11164v2,11/03/2026-18:00:01,['David Shih'],hep-th
Scalable High-Recall Constraint-Satisfaction-Based Information Retrieval for Clinical Trials Matching,"Clinical trials are central to evidence-based medicine, yet many struggle to meet enrollment targets, despite the availability of over half a million trials listed on ClinicalTrials.gov, which attracts approximately two million users monthly. Existing retrieval techniques, largely based on keyword and embedding-similarity matching between patient profiles and eligibility criteria, often struggle with low recall, low precision, and limited interpretability due to complex constraints. We propose SatIR, a scalable clinical trial retrieval method based on constraint satisfaction, enabling high-precision and interpretable matching of patients to relevant trials. Our approach uses formal methods -- Satisfiability Modulo Theories (SMT) and relational algebra -- to efficiently represent and match key constraints from clinical trials and patient records. Beyond leveraging established medical ontologies and conceptual models, we use Large Language Models (LLMs) to convert informal reasoning regarding ambiguity, implicit clinical assumptions, and incomplete patient records into explicit, precise, controllable, and interpretable formal constraints. Evaluated on 59 patients and 3,621 trials, SatIR outperforms TrialGPT on all three evaluated retrieval objectives. It retrieves 32%-72% more relevant-and-eligible trials per patient, improves recall over the union of useful trials by 22-38 points, and serves more patients with at least one useful trial. Retrieval is fast, requiring 2.95 seconds per patient over 3,621 trials. These results show that SatIR is scalable, effective, and interpretable.","['cs.CL', 'cs.AI', 'cs.DB', 'cs.MA', 'cs.SC']",http://arxiv.org/abs/2604.08849v1,https://arxiv.org/pdf/2604.08849v1,10/04/2026-01:13:44,"['Cyrus Zhou', 'Yufei Jin', 'Yilin Xu', 'Yu-Chiang Wang', 'Chieh-Ju Chao', 'Monica S. Lam']",cs.CL
Polylab: A MATLAB Toolbox for Multivariate Polynomial Modeling,"Polylab is a MATLAB toolbox for multivariate polynomial scalars and polynomial matrices with a unified symbolic-numeric interface across CPU and GPU-oriented backends. The software exposes three aligned classes: MPOLY for CPU execution, MPOLY_GPU as a legacy GPU baseline, and MPOLY_HP as an improved GPU-oriented implementation. Across these backends, Polylab supports polynomial construction, algebraic manipulation, simplification, matrix operations, differentiation, Jacobian and Hessian construction, LaTeX export, CPU-side LaTeX reconstruction, backend conversion, and interoperability with YALMIP and SOSTOOLS. Versions 3.0 and 3.1 add two practically important extensions: explicit variable identity and naming for safe mixed-variable expression handling, and affine-normal direction computation via automatic differentiation, MF-logDet-Exact, and MF-logDet-Stochastic. The toolbox has already been used successfully in prior research applications, and Polylab Version 3.1 adds a new geometry-oriented computational layer on top of a mature polynomial modeling core. This article documents the architecture and user-facing interface of the software, organizes its functionality by workflow, presents representative MATLAB sessions with actual outputs, and reports reproducible benchmarks. The results show that MPOLY is the right default for lightweight interactive workloads, whereas MPOLY-HP becomes advantageous for reduction-heavy simplification and medium-to-large affine-normal computation; the stochastic log-determinant variant becomes attractive in larger sparse regimes under approximation-oriented parameter choices.","['cs.MS', 'cs.SC', 'math.AG', 'math.DG', 'math.OC']",http://arxiv.org/abs/2604.06575v2,https://arxiv.org/pdf/2604.06575v2,08/04/2026-01:50:23,"['Yi-Shuai Niu', 'Shing-Tung Yau']",cs.MS
