titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Elementary $\infty$-toposes from type theory,"We prove that every categorical model of dependent type theory with dependent sums and products, intensional identity types and univalent universes presents via its $\infty$-localisation an elementary $\infty$-topos, that is, a finitely complete, locally cartesian closed $\infty$-category with enough univalent universal morphisms. We also show that elementary $\infty$-toposes have small subobject classifiers. To achieve this, we extend Joyal's theory of tribes by introducing the notion of a univalent tribe and a univalent fibration in a tribe.","['math.CT', 'math.AT', 'math.LO']",http://arxiv.org/abs/2512.18891v2,https://arxiv.org/pdf/2512.18891v2,21/12/2025-21:20:13,['Maximilian Petrowitsch'],math.CT
A topos for extended Weihrauch degrees,"Weihrauch reducibility is a notion of reducibility between computational problems that is useful to calibrate the uniform computational strength of a multivalued function. It complements the analysis of mathematical theorems done in reverse mathematics, as multi-valued functions on represented spaces can be considered as realizers of theorems in a natural way. Despite the rich literature and the relevance of the applications of category theory in logic and realizability, actually there are just a few works starting to study the Weihrauch reducibility from a categorical point of view. The main purpose of this work is to provide a full categorical account to the notion of extended Weihrauch reducibility introduced by A. Bauer, which generalizes the original notion of Weihrauch reducibility. In particular, we present a tripos and a topos for extended Weihrauch degrees. We start by defining a new tripos, abstracting the notion of extended Weihrauch degrees, and then we apply the tripos-to-topos construction to obtain the desired topos. Then we show that the Kleene-Vesley topos is a topos of $j$-sheaves for a certain Lawvere-Tierney topology over the topos of extended Weihrauch degrees.","['math.CT', 'math.LO']",http://arxiv.org/abs/2505.08697v2,https://arxiv.org/pdf/2505.08697v2,13/05/2025-15:56:30,"['Samuele Maschio', 'Davide Trotta']",math.CT
The universal logic of repeated experiments,"Let $\mathsf{E}$ be the event space of an experiment that can be indefinitely repeated. A natural question arises: given a countable cardinal $κ$, which is the event space of the $κ$-times repeated experiment? In the case of classical experiments, where $\mathsf{E}$ is a (complete) Boolean algebra on some set $S$, i.e. a classical or distributive logic, the answer is more or less known: the (complete) Boolean algebra on $S^κ$ generated by $\mathsf{E}^κ$. But, what if $\mathsf{E}$ is not a Boolean algebra? In this paper we give a constructive answer to this question for any $κ$ and in the context of general orthocomplemented complete lattices, i.e. general logics. Concretely, given a general logic $\mathsf{E}$ defining the event space of a given experiment, we construct a logic $\mathsf{U}_κ\left(\mathsf{E}\right)$ representing the event space of the $κ$-times repeated experiment, in such a way that $\mathsf{U}_κ\left(\mathsf{E}\right)$ and $\mathsf{E}$ are isomorphic if $κ=1$, and such that $\mathsf{U}_κ\left(\mathsf{E}\right)$ is distributive if and only if so is $\mathsf{E}$. We also extend our construction to the case in which the event space changes from one repetition to another and the cardinal $κ$ is arbitrary. This gives rise to tensor products $\bigotimes_{α\inκ}\mathsf{E}_α$ of families $\left\{ \mathsf{E}_α\right\} _{α\inκ}$ of orthocomplemented complete lattices, in terms of which $\mathsf{U}_κ\left(\mathsf{E}\right)=\bigotimes_{α\inκ}\mathsf{E}$.","['math.LO', 'math-ph', 'math.RA']",http://arxiv.org/abs/2601.00118v2,https://arxiv.org/pdf/2601.00118v2,31/12/2025-21:33:24,['Sergio Daniel Grillo'],math.LO
A note on quantitative stability in Hilbert spaces,"We study stability theory in Hilbert spaces quantitatively. We prove that the inner product on the unit ball is $(k,ε)$-stable for all $k\ge \exp(π/ε)$, and it is not $(k,ε)$-stable for $k\le \exp(\log 2/ε)$, showing that the growth is necessarily exponential in $1/ε$.
  We then analyze how stability scales under nonlinear connectives applied to the inner product. In particular, for power-type predicates $f(x,y)=\langle x,y\rangle_+^β$ with $β<1$ we obtain upper and lower bounds of the form $\exp(Cε^{-1/β})$, and for $β>1$ and integer powers $\langle x,y\rangle^d$ we retain the bilinear scale $\exp(C/ε)$.","['math.LO', 'math.CO']",http://arxiv.org/abs/2604.26754v1,https://arxiv.org/pdf/2604.26754v1,29/04/2026-14:50:15,['Yifan Jing'],math.LO
Definable Coherent Ultrapowers and Elementary Extensions,"We develop the notion of coherent ultrafilters (extenders without normality or well-foundedness). We then use definable coherent ultraproducts to characterize any extension of a model $M$ in any fragment of $\mathbb{L}_{\infty, ω}$ that defines Skolem functions by a sufficiently complete (but in $ZFC$) coherent ultrafilter. We apply this method to various elementary classes and AECs.",['math.LO'],http://arxiv.org/abs/1609.02970v4,https://arxiv.org/pdf/1609.02970v4,09/09/2016-23:10:08,['Will Boney'],math.LO
"Ramsey Property and Pathological Sets: Almost Disjointness, Independence and Other Maximal Objects","We show that under $\mathsf{ZF} + \mathsf{CC}_{\mathbb R}$, if the Ramsey property holds for all sets in a good pointclass $Γ$, then there is no MAD family in $Γ$, proving a long-standing conjecture made by A.R.D.\ Mathias in 1977. This also holds for $\mathcal I$-MAD families with respect to analytic ideals $\mathcal I$ including $\mathcal{ED}$, $\mathcal{ED}_{\mathrm{fin}}$, and $\finalphaα$ for all countable ordinals $α$. Under the same assumption, we show that if any one of the Baire property, Lebesgue measurability or Ramsey property holds for all sets in $Γ$, then there is no maximal independent family in $Γ$. Under the stronger assumption $\mathsf{ZF} + \mathsf{DC}_{\mathbb R}$, we further prove that if the Ramsey property holds for all sets in $Γ$, then $Γ$ contains no Vitali sets and thus no Hamel bases.",['math.LO'],http://arxiv.org/abs/2604.26570v1,https://arxiv.org/pdf/2604.26570v1,29/04/2026-11:54:10,"['Jialiang He', 'Jintao Luo', 'Shuguo Zhang']",math.LO
Ramsey-like theorems for the Schreier barrier,"The family of finite subsets $s$ of the natural numbers such that $|s|=1+\min s$ is known as the Schreier barrier in combinatorics and Banach Space theory, and as the family of exactly $ω$-large sets in Logic. We formulate and prove the generalizations of Friedman's Free Set and Thin Set theorems and of Rainbow Ramsey's theorem to colorings of the Schreier barrier. We analyze the strength of these theorems from the point of view of Computability Theory and Reverse Mathematics. Surprisingly, the exactly $ω$-large counterparts of the Thin Set and Free Set theorems can code $\emptyset^{(ω)}$, while the exactly $ω$-large Rainbow Ramsey theorem does not code the halting set.","['math.LO', 'math.CO']",http://arxiv.org/abs/2412.11598v3,https://arxiv.org/pdf/2412.11598v3,16/12/2024-09:36:26,"['Lorenzo Carlucci', 'Oriola Gjetaj', 'Quentin Le Houérou', 'Ludovic Levy Patey']",math.LO
Cofibrant generation of pure monomorphisms in presheaf categories,"We characterise when the pure monomorphisms in a presheaf category $\mathbf{Set}^\mathcal{C}$ are cofibrantly generated in terms of the category $\mathcal{C}$. In particular, when $\mathcal{C}$ is a monoid $S$ this characterises cofibrant generation of pure monomorphisms between sets with an $S$-action in terms of $S$: this happens if and only if for all $a, b \in S$ there is $c \in S$ such that $a = cb$ or $ca = b$. We give a model-theoretic proof: we prove that our characterisation is equivalent to having a stable independence relation, which in turn is equivalent to cofibrant generation. As a corollary, we show that pure monomorphisms in acts over the multiplicative monoid of natural numbers are not cofibrantly generated.","['math.CT', 'math.LO']",http://arxiv.org/abs/2506.20278v3,https://arxiv.org/pdf/2506.20278v3,25/06/2025-09:40:30,"['Sean Cox', 'Jonathan Feigert', 'Mark Kamsma', 'Marcos Mazari-Armida', 'Jiří Rosický']",math.CT
Special classes of functions,"Using model theory and differential algebra, we give necessary conditions for algebraic ordinary differential equations to have a complex Pfaffian solution on some complex domain. These tools also allow us to give many examples of algebraic ordinary differential equations that do not have real Pfaffian solution on any open interval. We also give a sufficient condition for a function to be d-irreducible, in the sense of Nishioka. These characterizations are used to give several answers to questions of Bianconi (2016) and strengthen a theorem of Nguyen (2009).",['math.LO'],http://arxiv.org/abs/2604.26187v1,https://arxiv.org/pdf/2604.26187v1,29/04/2026-00:20:20,"['James Freitag', 'Léo Jimenez', 'Joel Nagloo']",math.LO
Elimination results for tame fields with finite residue fields,"Building on work of Kuhlmann and Lisinski, we study the theory of the Hahn series field $\mathbb{F}_{q}(\!(\mathbb{Q})\!)$, over a finite field $\mathbb{F}_{q}$, equipped with the $t$-adic valuation, in a language of valued fields. We prove that every formula is equivalent to a formula $\exists y\colon f(x_{1},\ldots,x_{n},y)=0$, for a polynomial $f\in\mathbb{Z}[x_{1},\ldots,x_{n},y]$.",['math.LO'],http://arxiv.org/abs/2604.26129v1,https://arxiv.org/pdf/2604.26129v1,28/04/2026-21:37:37,"['Sylvy Anscombe', 'Blaise Boissonneau']",math.LO
Sheaves as oracle computations,"In type theory, an oracle may be specified abstractly by a predicate whose domain is the type of queries asked of the oracle, and whose proofs are the oracle answers. Such a specification induces an oracle modality that captures a computational intuition about oracles: at each step of reasoning we either know the result, or we ask the oracle a query and proceed upon receiving an answer. We characterize an oracle modality as the least one forcing the given predicate. We establish an adjoint retraction between modalities and propositional containers, from which it follows that every modality is an oracle modality. The left adjoint maps sums to suprema, which makes suprema of modalities easy to compute when they are given in terms of oracle modalities. We also study sheaves for oracle modalities. We describe sheafification in terms of a quotient-inductive type of computation trees, and describe sheaves as algebras for the corresponding monad. We also introduce equifoliate trees, an intensional notion of oracle computation given by a (non-propositional) container. Equifoliate trees descend to sheaves, and modally cover them. As an application, we give a concrete description of all Lawvere-Tierney topologies in a realizability topos, closely related to a game-theoretic characterization by Takayuki Kihara.","['math.LO', 'cs.LO']",http://arxiv.org/abs/2602.22135v2,https://arxiv.org/pdf/2602.22135v2,25/02/2026-17:28:42,"['Danel Ahman', 'Andrej Bauer']",math.LO
Simple Homogeneous Structures and Indiscernible Sequence Invariants,"We introduce some properties describing dependence in indiscernible sequences: $F_{ind}$ and its dual $F_{Mb}$, the definable Morley property, and $n$-resolvability. Applying these properties, we establish the following results:
  We show that the degree of nonminimality introduced by Freitag and Moosa, which is closely related to $F_{ind}$ (equal in $\mathrm{DCF}_{0}$), may take on any positive integer value in an $ω$-stable theory, answering a question of Freitag, Jaoui, and Moosa.
  Proving a conjecture of Koponen, we show that every simple theory with quantifier elimination in a finite relational language has finite rank and is one-based. The arguments closely rely on finding types $q$ with $F_{Mb}(q) = \infty$, and on $n$-resolvability.
  We prove some variants of the simple Kim-forking conjecture, a generalization of the stable forking conjecture to $\mathrm{NSOP}_{1}$ theories. We show a global analogue of the simple Kim-forking conjecture with infinitely many variables holds in every $\mathrm{NSOP}_{1}$ theory, and show that Kim-forking with a realization of a type $p$ with $\mathrm{F}_{Mb}(p) < \infty$ satisfies a finite-variable version of this result. We then show, in a low $\mathrm{NSOP}_{1}$ theory or when $p$ is isolated, if $p \in S(C)$ has the definable Morley property for Kim-independence, Kim-forking with realizations of $p$ gives a nontrivial instance of the simple Kim-forking conjecture itself. In particular, when $F_{Mb}(p) < \infty$ and $|S^{F_{Mb}(p) + 1}(C)| < \infty$, Kim-forking with realizations of $p$ gives us a nontrivial instance of the simple Kim-forking conjecture.
  We show that the quantity $F_{Mb}$, motivated in simple and $\mathrm{NSOP}_{1}$ theories by the above results, is in fact nontrivial even in stable theories.",['math.LO'],http://arxiv.org/abs/2405.08211v3,https://arxiv.org/pdf/2405.08211v3,13/05/2024-21:55:32,"['John Baldwin', 'James Freitag', 'Scott Mutchnik']",math.LO
Finite Kripke models and provability interpretations in quantified modal logic,"In this paper, we investigate arithmetical completeness with respect to finite Kripke models of quantified modal logic. We adapt the finite-model embedding techniques of Artemov and Japaridze to two settings involving finite Kripke models. First, for conversely well-founded finite Kripke models of quantified modal logic, we construct a $Σ_2$ Fefermanian provability predicate together with an arithmetical interpretation that embeds the model into arithmetic. Second, for finite constant domain Kripke models of quantified modal logic, we construct a $Σ_1$ provability predicate satisfying $\mathbf{D2^G}$ and an arithmetical interpretation yielding such an embedding.",['math.LO'],http://arxiv.org/abs/2604.25780v1,https://arxiv.org/pdf/2604.25780v1,28/04/2026-15:46:53,"['Haruka Kogure', 'Taishi Kurahashi']",math.LO
De Morgan's law in toposes I,"We study toposes satisfying De Morgan's law, in particular we give characterizations of geometric theories whose classifying topos is De Morgan, clarifying the link with the amalgamation property of the category of models of such theory. We then give several ways of turning a topos into a De Morgan topos.","['math.CT', 'math.LO']",http://arxiv.org/abs/2507.01869v2,https://arxiv.org/pdf/2507.01869v2,02/07/2025-16:35:50,"['Olivia Caramello', 'Yorgo Chamoun']",math.CT
Taylor Morphisms,"We study generalised Taylor morphisms, functors which construct differential ring homomorphisms from ring homomorphisms in a uniform way, analogous to the Taylor expansion for smooth functions. We generalise the construction of the twisted Taylor morphism by León Sánchez and Tressl to arbitrary differential rings by `twisting' the ring of Hurwitz series, and prove that this results in a functor which is the right adjoint to a certain forgetful functor. We therefore give a concrete characterisation of all generalised Taylor morphisms over all differential rings with finitely many commuting derivations.","['math.AC', 'math.LO']",http://arxiv.org/abs/2308.11731v3,https://arxiv.org/pdf/2308.11731v3,22/08/2023-18:42:23,['Gabriel Ng'],math.AC
$Σ_1$-Stationary logic as an $\aleph_1$-Abstract Elementary Class,"$μ$-Abstract Elementary Classes are a model theoretic framework introduced in [BGL+16] to encompass classes axiomatized by $\mathbb{L}_{\infty, \infty}$. We show that the framework extends beyond these logics by showing classes axiomatized in $\mathbb{L}(aa)$ with just the $aa$ quantifier are an $\aleph_1$-Abstract Elementary Class.",['math.LO'],http://arxiv.org/abs/2410.23967v2,https://arxiv.org/pdf/2410.23967v2,31/10/2024-14:21:19,['Will Boney'],math.LO
The modal theory of the category of sets,"We classify the propositional modal validities arising from the category of sets under its natural classes of morphisms. The resulting validities depend on the morphism class, the size of the world, and the permitted substitution instances. Our main technical tool is a modality-and-quantifier elimination theorem for the first-order modal language of equality, reducing formulas to finite Boolean combinations of partition conditions and exact cardinality assertions. This yields exact classifications for the main categories of sets, including the full subcategories of finite sets and of infinite sets. In particular, finite $n$-element worlds in the category of sets with parameters realize $\mathrm{Prepartition}_n$; finite $n$-element worlds in the category of sets and surjections realize $\mathrm{Grz.3J}_n$ at the sentential level; and in the infinite-only subcategories, sentential validities collapse to the trivial modal theory, while the formulaic validities for functions and surjections are exactly $\mathrm{Grz.2}$.",['math.LO'],http://arxiv.org/abs/2603.25550v2,https://arxiv.org/pdf/2603.25550v2,26/03/2026-15:22:56,['Wojciech Aleksander Wołoszyn'],math.LO
A New Construction Principle,"We use the framework of Abstract Elementary Classes ($\mathrm{AEC}$s) to introduce a new Construction Principle $\mathrm{CP}(\mathbf{K},\ast)$, which generalises the Construction Principle of Eklof, Mekler and Shelah and allows for many novel applications beyond the setting of universal algebra. From this we derive, in ZFC, that several uncountably categorical classes of structures are not axiomatisable in the logic $\mathfrak{L}_{\infty,ω_1}$, and, under $V=L$, that they are not axiomatisable in $\mathfrak{L}_{\infty,\infty}$. In particular, our methods apply to: free products of cyclic groups of fixed order, direct sums of a fixed torsion-free abelian group of rank $1$ which is not $\mathbb{Q}$, free $(k,n)$-Steiner systems, and free generalised $n$-gons.",['math.LO'],http://arxiv.org/abs/2505.10155v2,https://arxiv.org/pdf/2505.10155v2,15/05/2025-10:28:12,"['Tapani Hyttinen', 'Gianluca Paolini', 'Davide Emilio Quadrellaro']",math.LO
From Gödel incompleteness to the consistency of circuit lower bounds,"We prove that the bounded arithmetic theory $S^1_2$ is consistent with EXP $\not\subseteq$ P/poly. More generally, we show that certain separations of $V^1_2$ from a theory $T$ imply the consistency of $T$ with EXP $\not\subseteq$ P/poly. For $T=S^1_2$, Takeuti (1988) established such a separation using a variant of Gödel's consistency statement. Analogous results hold for PSPACE $\not\subseteq$ P/poly but the required separations of theories are yet unknown. Finally, we give magnification results for the hardness of proving almost-everywhere versions of these lower bounds.","['math.LO', 'cs.CC']",http://arxiv.org/abs/2604.25251v1,https://arxiv.org/pdf/2604.25251v1,28/04/2026-05:58:43,"['Albert Atserias', 'Moritz Müller']",math.LO
Neighborhood and algebraic models for predicate modal logics with $ω$-rules,"This paper investigates neighborhood and algebraic models for predicate modal logics with $ω$-rules, including non-normal cases. We establish sufficient conditions under which such logics have neighborhood models with constant domains and satisfy the completeness theorem with respect to neighborhood frames with constant domains. Related results for normal modal logics with $ω$-rules were obtained by Tanaka, while similar results for non-normal modal logics without $ω$-rules were presented by Arló-Costa and Pacuit and by Tanaka. The results presented here extend these works. As applications, we prove that a predicate extension of GL is sound and complete with respect to a class of neighborhood frames with constant domains, and that a predicate common knowledge logic is Kripke incomplete but neighborhood complete.",['math.LO'],http://arxiv.org/abs/2511.10966v4,https://arxiv.org/pdf/2511.10966v4,14/11/2025-05:23:00,['Yoshihito Tanaka'],math.LO
Selfless reduced amalgamated free products and HNN extensions,"We find a general family of selfless inclusions in reduced amalgamated free products of C*-algebras. Apart from generalizing prior works due to McClanahan, Ivanov and Omland, our work yields a few other applications. We present a short new approach to construct HNN extensions of C*-algebras and find several new examples of selflessness using this. This generalizes results of Ueda, Ivanov and de la Harpe-Preaux. As another application our work yields a short proof of selflessness for arbitrary graph products of C*-algebras over graphs of more than 2 vertices and diameter greater than 3.","['math.OA', 'math.GR', 'math.LO']",http://arxiv.org/abs/2604.06982v2,https://arxiv.org/pdf/2604.06982v2,08/04/2026-11:57:51,"['David Gao', 'Srivatsav Kunnawalkam Elayavalli', 'Gregory Patchell', 'Lizzy Teryoshin']",math.OA
