titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Multinex: Lightweight Low-light Image Enhancement via Multi-prior Retinex,"Low-light image enhancement (LLIE) aims to restore natural visibility, color fidelity, and structural detail under severe illumination degradation. State-of-the-art (SOTA) LLIE techniques often rely on large models and multi-stage training, limiting practicality for edge deployment. Moreover, their dependence on a single color space introduces instability and visible exposure or color artifacts. To address these, we propose Multinex, an ultra-lightweight structured framework that integrates multiple fine-grained representations within a principled Retinex residual formulation. It decomposes an image into illumination and color prior stacks derived from distinct analytic representations, and learns to fuse these representations into luminance and reflectance adjustments required to correct exposure. By prioritizing enhancement over reconstruction and exploiting lightweight neural operations, Multinex significantly reduces computational cost, exemplified by its lightweight (45K parameters) and nano (0.7K parameters) versions. Extensive benchmarks show that all lightweight variants significantly outperform their corresponding lightweight SOTA models, and reach comparable performance to heavy models. Paper page available at https://albrateanu.github.io/multinex.","['cs.CV', 'cs.AI']",http://arxiv.org/abs/2604.10359v2,https://arxiv.org/pdf/2604.10359v2,11/04/2026-22:05:17,"['Alexandru Brateanu', 'Tingting Mu', 'Codruta Ancuti', 'Cosmin Ancuti']",cs.CV
Personalization Toolkit: Training Free Personalization of Large Vision Language Models,"Personalization of Large Vision-Language Models (LVLMs) involves customizing models to recognize specific users or object instances and to generate contextually tailored responses. Existing approaches rely on time-consuming training for each item, making them impractical for real-world deployment, as reflected in current personalization benchmarks limited to object-centric single-concept evaluations. In this paper, we present a novel training-free approach to LVLM personalization called \ours. We introduce a comprehensive, real-world benchmark designed to rigorously evaluate various aspects of the personalization task. \ours leverages pre-trained vision foundation models to extract distinctive features, applies retrieval-augmented generation (RAG) techniques to identify instances within visual inputs, and employs visual prompting strategies to guide model outputs. Our model-agnostic vision toolkit enables efficient and flexible multi-concept personalization across both images and videos, without any additional training. We achieve state-of-the-art results, surpassing existing training-based methods.",['cs.CV'],http://arxiv.org/abs/2502.02452v4,https://arxiv.org/pdf/2502.02452v4,04/02/2025-16:19:20,"['Soroush Seifi', 'Vaggelis Dorovatas', 'Matteo Cassinelli', 'Fabien Despinoy', 'Daniel Olmeda Reino', 'Rahaf Aljundi']",cs.CV
Magnification-Invariant Image Classification via Domain Generalization and Stable Sparse Embedding Signatures,"Magnification shift is a major obstacle to robust histopathology classification, because models trained on one imaging scale often generalize poorly to another. Here, we evaluated this problem on the BreaKHis dataset using a strict patient-disjoint leave-one-magnification-out protocol, comparing supervised baseline, baseline augmented with DCGAN-generated patches, and a gradient-reversal domain-general model designed to preserve discriminative information while suppressing magnification-specific variation. Across held-out magnifications, the domain-general model achieved the strongest overall discrimination and its clearest gain was observed when 200X was held out. By contrast, GAN augmentation produced inconsistent effects, improving some folds but degrading others, particularly at 400X. The domain-general model also yielded the lowest Brier score at 0.063 vs 0.089 at baseline. Sparse embedding analysis further revealed that domain-general training reduced average signature size more than three-fold (306 versus 1,074 dimensions) while preserving equivalent predictive performance (AUC: 0.967 vs 0.965; F1: 0.930 vs 0.931). It also increased cross-fold signature reproducibility from near-zero Jaccard overlap in the baseline to 0.99 between the 100X and 200X folds. These findings show that calibrated, compact, and transferable representations can be learned without added architectural complexity, with clear implications for the reliable deployment of computational pathology models across heterogeneous acquisition settings.","['cs.CV', 'stat.ML']",http://arxiv.org/abs/2604.25817v1,https://arxiv.org/pdf/2604.25817v1,28/04/2026-16:26:14,"['Ifeanyi Ezuma', 'Olusiji Medaiyese']",cs.CV
Evaluating Computational Pathology Foundation Models for Prostate Cancer Grading under Distribution Shifts,"Pathology foundation models (PFMs) have emerged as powerful pretrained encoders for computational pathology, but their robustness under clinically relevant distribution shifts remains insufficiently understood. We benchmark the robustness of recent PFMs in the setting of prostate cancer grading from whole-slide images (WSIs). Using the PANDA dataset, we evaluate PFMs as frozen patch-level feature extractors within weakly supervised slide-level grading models, and assess robustness to two important forms of distribution shift: shifts in WSI image appearance across collection sites, and shifts in the label distribution over cancer grade groups. Across in-distribution settings, PFMs consistently achieve strong performance and clearly outperform a natural-image baseline. Under cross-site transfer from Radboud to Karolinska, however, performance drops substantially for all models, showing that large-scale pretraining alone does not guarantee robust downstream generalization. In contrast, PFMs are less sensitive to label-distribution shift, indicating that visually grounded domain shift is the dominant challenge. Representation analysis further supports these findings by revealing persistent domain separation between sites across all PFMs. While grade-related structure is present, it is comparatively weak, indicating that domain-related variation dominates in the learned feature space. Together, these results provide a comprehensive benchmark of PFMs under distribution shift and highlight an important practical message: although PFMs provide strong representations, generalizability remains constrained by the quality and diversity of the data used to train downstream prediction models.","['eess.IV', 'cs.CV', 'cs.LG']",http://arxiv.org/abs/2410.06723v2,https://arxiv.org/pdf/2410.06723v2,09/10/2024-09:45:53,"['Fredrik K. Gustafsson', 'Mattias Rantalainen']",eess.IV
Instruction-Evidence Contrastive Dual-Stream Decoding for Grounded Vision-Language Reasoning,"Vision-Language Models (VLMs) exhibit strong performance in instruction following and open-ended vision-language reasoning, yet they frequently generate fluent outputs that are weakly grounded in visual evidence. Prior works have shown that instruction prompting further worsens this issue by amplifying language priors, especially when the visual signal is uncertain or ambiguous. To address this challenge, we propose a decoding framework that explicitly balances linguistic informativeness and visual faithfulness during generation. Our method, Instruction-Evidence Contrastive Dual-Stream Decoding (IECD2), maintains two parallel probability distributions of tokens at each decoding step: an instruction-driven stream that promotes expressive and informative responses, and an evidence-driven stream that enforces strict grounding in the image. These two streams are adaptively fused using a symmetric KL-based contrast-based gate, which suppresses tokens favored by language priors but unsupported by visual evidence, while preserving them when both distributions agree. We evaluate IECD2 on multiple datasets spanning various generative vision-language reasoning tasks such as captioning and visual question answering, including POPE, MME, VQAv2, AMBER, MS-COCO, and LLaVA-Bench. IECD2 demonstrates consistent improvements in task accuracy and reasoning performance, alongside a substantial reduction in hallucination across all evaluation metrics compared to state-of-the-art decoding approaches.",['cs.CV'],http://arxiv.org/abs/2604.25809v1,https://arxiv.org/pdf/2604.25809v1,28/04/2026-16:18:31,"['Yashwant Pravinrao Bangde', 'Debaditya Roy']",cs.CV
At FullTilt: Real-Time Open-Set 3D Macromolecule Detection Directly from Tilted 2D Projections,"Open-set 3D macromolecule detection in cryogenic electron tomography eliminates the need for target-specific model retraining. However, strict VRAM constraints prohibit processing an entire 3D tomogram, forcing current methods to rely on slow sliding-window inference over extracted subvolumes. To overcome this, we propose FullTilt, an end-to-end framework that redefines 3D detection by operating directly on aligned 2D tilt-series. Because a tilt-series contains significantly fewer images than slices in a reconstructed tomogram, FullTilt eliminates redundant volumetric computation, accelerating inference by orders of magnitude. To process the entire tilt-series simultaneously, we introduce a tilt-series encoder to efficiently fuse cross-view information. We further propose a multiclass visual prompt encoder for flexible prompting, a tilt-aware query initializer to effectively anchor 3D queries, and an auxiliary geometric primitives module to enhance the model's understanding of multi-view geometry while improving robustness to adverse imaging artifacts. Extensive evaluations on three real-world datasets demonstrate that FullTilt achieves state-of-the-art zero-shot performance while drastically reducing runtime and VRAM requirements, paving the way for rapid, large-scale visual proteomics analysis. All code and data will be publicly available upon publication.",['cs.CV'],http://arxiv.org/abs/2604.10766v2,https://arxiv.org/pdf/2604.10766v2,12/04/2026-18:28:57,"['Ming-Yang Ho', 'Alberto Bartesaghi']",cs.CV
CodeOCR: On the Effectiveness of Vision Language Models in Code Understanding,"Large Language Models (LLMs) have achieved remarkable success in source code understanding, yet as software systems grow in scale, computational efficiency has become a critical bottleneck. Currently, these models rely on a text-based paradigm that treats source code as a linear sequence of tokens, which leads to a linear increase in context length and associated computational costs. The rapid advancement of Multimodal LLMs (MLLMs) introduces an opportunity to optimize efficiency by representing source code as rendered images. Unlike text, which is difficult to compress without losing semantic meaning, the image modality is inherently suitable for compression. By adjusting resolution, images can be scaled to a fraction of their original token cost while remaining recognizable to vision-capable models. To explore the feasibility of this approach, we conduct the first systematic study on the effectiveness of MLLMs for code understanding. Our experiments reveal that: (1) MLLMs can effectively understand code with substantial token reduction, achieving up to 8x compression; (2) MLLMs can effectively leverage visual cues such as syntax highlighting, improving code completion performance under 4x compression; and (3) Code-understanding tasks like clone detection exhibit exceptional resilience to visual compression, with some compression ratios even slightly outperforming raw text inputs. Our findings highlight both the potential and current limitations of MLLMs in code understanding, which points out a shift toward image-modality code representation as a pathway to more efficient inference.","['cs.CL', 'cs.SE']",http://arxiv.org/abs/2602.01785v2,https://arxiv.org/pdf/2602.01785v2,02/02/2026-08:10:21,"['Yuling Shi', 'Chaoxiang Xie', 'Zhensu Sun', 'Yeheng Chen', 'Chenxu Zhang', 'Longfei Yun', 'Chengcheng Wan', 'Hongyu Zhang', 'David Lo', 'Xiaodong Gu']",cs.CL
Improving Diversity in Black-box Few-shot Knowledge Distillation,"Knowledge distillation (KD) is a well-known technique to effectively compress a large network (teacher) to a smaller network (student) with little sacrifice in performance. However, most KD methods require a large training set and internal access to the teacher, which are rarely available due to various restrictions. These challenges have originated a more practical setting known as black-box few-shot KD, where the student is trained with few images and a black-box teacher. Recent approaches typically generate additional synthetic images but lack an active strategy to promote their diversity, a crucial factor for student learning. To address these problems, we propose a novel training scheme for generative adversarial networks, where we adaptively select high-confidence images under the teacher's supervision and introduce them to the adversarial learning on-the-fly. Our approach helps expand and improve the diversity of the distillation set, significantly boosting student accuracy. Through extensive experiments, we achieve state-of-the-art results among other few-shot KD methods on seven image datasets. The code is available at https://github.com/votrinhan88/divbfkd.","['cs.CV', 'cs.LG']",http://arxiv.org/abs/2604.25795v1,https://arxiv.org/pdf/2604.25795v1,28/04/2026-16:03:07,"['Tri-Nhan Vo', 'Dang Nguyen', 'Kien Do', 'Sunil Gupta']",cs.CV
Diverse Image Priors for Black-box Data-free Knowledge Distillation,"Knowledge distillation (KD) represents a vital mechanism to transfer expertise from complex teacher networks to efficient student models. However, in decentralized or secure AI ecosystems, privacy regulations and proprietary interests often restrict access to the teacher's interface and original datasets. These constraints define a challenging black-box data-free KD scenario where only top-1 predictions and no training data are available. While recent approaches utilize synthetic data, they still face limitations in data diversity and distillation signals. We propose Diverse Image Priors Knowledge Distillation (DIP-KD), a framework that addresses these challenges through a three-phase collaborative pipeline: (1) Synthesis of image priors to capture diverse visual patterns and semantics; (2) Contrast to enhance the collective distinction between synthetic samples via contrastive learning; and (3) Distillation via a novel primer student that enables soft-probability KD. Our evaluation across 12 benchmarks shows that DIP-KD achieves state-of-the-art performance, with ablations confirming data diversity as critical for knowledge acquisition in restricted AI environments.","['cs.LG', 'cs.CV']",http://arxiv.org/abs/2604.25794v1,https://arxiv.org/pdf/2604.25794v1,28/04/2026-16:02:27,"['Tri-Nhan Vo', 'Dang Nguyen', 'Trung Le', 'Kien Do', 'Sunil Gupta']",cs.LG
Align then Adapt: Rethinking Parameter-Efficient Transfer Learning in 4D Perception,"Point cloud video understanding is critical for robotics as it accurately encodes motion and scene interaction. We recognize that 4D datasets are far scarcer than 3D ones, which hampers the scalability of self-supervised 4D models. A promising alternative is to transfer 3D pre-trained models to 4D perception tasks. However, rigorous empirical analysis reveals two critical limitations that impede transfer capability: overfitting and the modality gap. To overcome these challenges, we develop a novel ""Align then Adapt"" (PointATA) paradigm that decomposes parameter-efficient transfer learning into two sequential stages. Optimal-transport theory is employed to quantify the distributional discrepancy between 3D and 4D datasets, enabling our proposed point align embedder to be trained in Stage 1 to alleviate the underlying modality gap. To mitigate overfitting, an efficient point-video adapter and a spatial-context encoder are integrated into the frozen 3D backbone to enhance temporal modeling capacity in Stage 2. Notably, with the above engineering-oriented designs, PointATA enables a pre-trained 3D model without temporal knowledge to reason about dynamic video content at a smaller parameter cost compared to previous work. Extensive experiments show that PointATA can match or even outperform strong full fine-tuning models, whilst enjoying the advantage of parameter efficiency, e.g. 97.21 \% accuracy on 3D action recognition, $+8.7 \%$ on 4 D action segmentation, and 84.06\% on 4D semantic segmentation.",['cs.CV'],http://arxiv.org/abs/2602.23069v2,https://arxiv.org/pdf/2602.23069v2,26/02/2026-14:58:59,"['Yiding Sun', 'Jihua Zhu', 'Haozhe Cheng', 'Chaoyi Lu', 'Zhichuan Yang', 'Lin Chen', 'Yaonan Wang']",cs.CV
SKYSURF-11: A New Zodiacal Light Model Optimized for Optical Wavelengths,"We present an improved zodiacal light model, optimized for optical wavelengths, using archival Hubble Space Telescope (HST) imaging from the SKYSURF program. The Kelsall et al. 1998 model used infrared imaging from the Diffuse Infrared Background Experiment (DIRBE) on board the Cosmic Background Explorer to create a 3D structure of the interplanetary dust cloud. However, this model cannot accurately represent zodiacal light emission outside of DIRBE's nominal wavelength bandpasses, the bluest of which is 1.25 micron. We present a revision to this model (called ZodiSURF) that incorporates analytical forms of both the scattering phase function and albedo as a function of wavelength, which are empirically determined across optical wavelengths (0.3-1.6 micron) from over 5,000 HST sky surface brightness (sky-SB) measurements. This refined model results in significantly improved predictions of zodiacal light emission at these wavelengths and for Sun angles greater than 80 deg. Fits to HST data show an uncertainty in the model of ~4.5%. Remarkably, the HST sky-SB measurements show an excess of residual diffuse light (HST Sky - ZodiSURF - Diffuse Galactic Light) of 0.013 +/- 0.006 MJy/sr. We suggest that a very dim spherical dust cloud may need to be included in the zodiacal light model, which we present here as a toy model.","['astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA']",http://arxiv.org/abs/2510.18231v2,https://arxiv.org/pdf/2510.18231v2,21/10/2025-02:30:48,"[""Rosalia O'Brien"", 'Richard G. Arendt', 'Rogier A. Windhorst', 'Tejovrash Acharya', 'Annalisa Calamida', 'Timothy Carleton', 'Delondrae Carter', 'Seth H. Cohen', 'Eli Dwek', 'Brenda L. Frye', 'Rolf A. Jansen', 'Scott J. Kenyon', 'Anton M. Koekemoer', 'John MacKenty', 'Megan Miller', 'Rafael Ortiz', 'Peter C. B. Smith', 'Scott A. Tompkins']",astro-ph.CO
