titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Unique photometric variability in SDSS J134628.62+173659.5: clues for moving dust clouds as physical origin of changing-look AGN,"The scenario of variations in accreting process around central black hole has been widely accepted as the preferred physical origin of changing-look active galactic nuclei (CLAGN), rather than obscuration effects by moving dust clouds. In this manuscript, after analyzing long-term photometric variability in Type-1.8 AGN SDSS J1346+1736 with apparent broad H$α$ but very weak broad H$β$, robust clues for obscurations can be confirmed with confidence level higher than 10$σ$. Then, based on obscurations related to moving dust clouds, from dark state with E(B-V)$\sim$1.26 to bright state with E(B-V)$\sim$0.55, apparent both broad H$α$ and broad H$β$ can be clearly expected. Meanwhile, the expected line luminosity from reddening corrected continuum luminosity is consistent with the reddening corrected line luminosity, to support the obscuration effects. Furthermore, through symmetric features in the light curves, probability is only 3.2\% in SDSS J1346+1736 to support the scenario of variations of accretion rates traced by CAR process. Therefore, besides the more and more preferred scenario of variations in accreting process, the scenario of moving dust clouds could be more reasonable in some CLAGN with apparent variations in optical colors.",['astro-ph.GA'],http://arxiv.org/abs/2604.26171v1,https://arxiv.org/pdf/2604.26171v1,28/04/2026-23:26:35,['Zhang XueGuang'],astro-ph.GA
When JIMWLK evolution really matters: the example of incoherent diffraction,"We consider high energy scattering in the effective theory of the Color Glass Condensate. The most convenient degrees of freedom are Wilson lines encoding multiple gluon exchanges, whose evolution with energy follows the JIMWLK equation. Instead of using the latter, very often one resorts to a Gaussian Approximation (GA), which is known to be remarkably accurate in describing a wide class of multi-gluon correlators whose expansion in the weak scattering limit starts with an exchange of only two gluons. Here we demonstrate, both analytically and numerically, that such an approximation is not valid for correlators which start with an exchange of four gluons. As a main example, we focus on incoherent diffraction in photon-nucleus collisions and we show that the discrepancy between the JIMWLK and the GA results is driven by weak scattering and further persists in the regime where unitarity corrections begin to become important. The JIMWLK calculation leads to cross sections which are systematically larger in all kinematic regimes of interest.",['hep-ph'],http://arxiv.org/abs/2604.26123v1,https://arxiv.org/pdf/2604.26123v1,28/04/2026-21:21:25,"['T. Lappi', 'D. N. Triantafyllopoulos']",hep-ph
Four-Loop Gluon Anomalous Dimension of General Lorentz Spin: Transcendental Part,"We consider the anomalous dimension $γ_{gg}^{(3)}(N)$ of the twist-two gluon operator of arbitrary Lorentz spin $N$ in the quark flavor singlet sector of a general gauge theory at four loops and construct its contribution proportional to $ζ(3)$ in analytic form by applying the Lenstra-Lenstra-Lovász algorithm to the available low-$N$ moments. We exploit generalized Gribov-Liptov reciprocity, establish new self-tuning relations for the anomalous dimension matrix of the singlet sector, and inject information from $\mathcal{N}=1,4$ supersymmetric Yang-Mills theories. We also present the contribution to the rational part of $γ_{gg}^{(3)}(N)$ with color factor $C_F^2n_f^2$. Exact contributions to the four-loop splitting function $P_{gg}^{(3)}(x)$ hence resulting via inverse Mellin transformation help us to reduce theoretical uncertainties in scaling violations of parton distribution functions in QCD.",['hep-ph'],http://arxiv.org/abs/2604.25833v1,https://arxiv.org/pdf/2604.25833v1,28/04/2026-16:40:18,"['B. A. Kniehl', 'S. -O. Moch', 'V. N. Velizhanin', 'A. Vogt']",hep-ph
Multinex: Lightweight Low-light Image Enhancement via Multi-prior Retinex,"Low-light image enhancement (LLIE) aims to restore natural visibility, color fidelity, and structural detail under severe illumination degradation. State-of-the-art (SOTA) LLIE techniques often rely on large models and multi-stage training, limiting practicality for edge deployment. Moreover, their dependence on a single color space introduces instability and visible exposure or color artifacts. To address these, we propose Multinex, an ultra-lightweight structured framework that integrates multiple fine-grained representations within a principled Retinex residual formulation. It decomposes an image into illumination and color prior stacks derived from distinct analytic representations, and learns to fuse these representations into luminance and reflectance adjustments required to correct exposure. By prioritizing enhancement over reconstruction and exploiting lightweight neural operations, Multinex significantly reduces computational cost, exemplified by its lightweight (45K parameters) and nano (0.7K parameters) versions. Extensive benchmarks show that all lightweight variants significantly outperform their corresponding lightweight SOTA models, and reach comparable performance to heavy models. Paper page available at https://albrateanu.github.io/multinex.","['cs.CV', 'cs.AI']",http://arxiv.org/abs/2604.10359v2,https://arxiv.org/pdf/2604.10359v2,11/04/2026-22:05:17,"['Alexandru Brateanu', 'Tingting Mu', 'Codruta Ancuti', 'Cosmin Ancuti']",cs.CV
"""The Worst Weather In America"": Augmenting the Information Design of Extreme Cold Weather Forecasts","Mount Washington is home to extreme, and extremely volatile, weather conditions. Consulting a weather forecast of conditions at the summit is vital for making one's visit as safe as possible. Using the discussion and suggestions arising from a participatory workshop as input, we test a design intervention employing color-coded hazard icons to function as visual summaries of Mount Washington Observatory's current text-heavy forecast through a crowd-sourced study. We find that the use of icons increases the perceived risk of activities involving visiting the mountain. However, we highlight remaining questions around visualization design and design ethics that warrant further study in the domain of how best to communicate cold weather hazards in ways that are mindful of the diversity of literacies and experiences of visitors.",['cs.HC'],http://arxiv.org/abs/2604.25818v1,https://arxiv.org/pdf/2604.25818v1,28/04/2026-16:26:34,"['Michael Correll', 'Jay Broccolo', 'Drew Bush']",cs.HC
Toward Multimodal Conversational AI for Age-Related Macular Degeneration,"Despite strong performance of deep learning models in retinal disease detection, most systems produce static predictions without clinical reasoning or interactive explanation. Recent advances in multimodal large language models (MLLMs) integrate diagnostic predictions with clinically meaningful dialogue to support clinical decision-making and patient counseling. In this study, OcularChat, an MLLM, was fine-tuned from Qwen2.5-VL using simulated patient-physician dialogues to diagnose age-related macular degeneration (AMD) through visual question answering on color fundus photographs (CFPs). A total of 705,850 simulated dialogues paired with 46,167 CFPs were generated to train OcularChat to identify key AMD features and produce reasoned predictions. OcularChat demonstrated strong classification performance in AREDS, achieving accuracies of 0.954, 0.849, and 0.678 for the three diagnostic tasks: advanced AMD, pigmentary abnormalities, and drusen size, significantly outperforming existing MLLMs. On AREDS2, OcularChat remained the top-performing method on all tasks. Across three independent ophthalmologist graders, OcularChat achieved higher mean scores than a strong baseline model for advanced AMD (3.503 vs. 2.833), pigmentary abnormalities (3.272 vs. 2.828), drusen size (3.064 vs. 2.433), and overall impression (2.978 vs. 2.464) on a 5-point clinical grading rubric. Beyond strong objective performance in AMD severity classification, OcularChat demonstrated the ability to provide diagnostic reasoning, clinically relevant explanations, and interactive dialogue, with high performance in subjective ophthalmologist evaluation. These findings suggest that MLLMs may enable accurate, interpretable, and clinically useful image-based diagnosis and classification of AMD.","['cs.CV', 'cs.CL']",http://arxiv.org/abs/2604.25720v1,https://arxiv.org/pdf/2604.25720v1,28/04/2026-14:46:29,"['Ran Gu', 'Benjamin Hou', 'Mélanie Hébert', 'Asmita Indurkar', 'Yifan Yang', 'Emily Y. Chew', 'Tiarnán D. L. Keenan', 'Zhiyong Lu']",cs.CV
Modeling Human-Like Color Naming Behavior in Context,"Modeling the emergence of human-like lexicons in computational systems has advanced through the use of interacting neural agents, which simulate both learning and communicative pressures. The NeLLCom-Lex framework (Zhang et al., 2025) allows neural agents to develop pragmatic color naming behavior and human-like lexicons through supervised learning (SL) from human data and reinforcement learning (RL) in referential games. Despite these successes, the lexicons that emerge diverge systematically from human color categories, producing highly non-convex regions in color space, which contrast with the convexity typical of human categories. To address this, we introduce two factors, upsampling rare color terms during SL and multi-listener RL interactions, and adopt a convexity measure to quantify geometric coherence. We find that upsampling improves lexical diversity and system-level informativeness of the color lexicon, while many-listener setups promote more convex color categories. The combination of moderate upsampling and multiple listeners produces lexicons most similar to human systems.",['cs.CL'],http://arxiv.org/abs/2604.25674v1,https://arxiv.org/pdf/2604.25674v1,28/04/2026-14:06:23,"['Yuqing Zhang', 'Ecesu Ürker', 'Tessa Verhoef', 'Gemma Boleda', 'Arianna Bisazza']",cs.CL
"Grouped Color Deletion, Lasserre Exactness and Clique-Sum Locality for Rainbow Matching","We study the rainbow matching (RM) problem: given an edge-colored graph, find a maximum matching with at most one edge of each color. Rainbow matchings correspond to stable sets in the \emph{augmented} graph $H$ obtained from the line graph by completing each color class into a clique. For a hereditary graph class $\mathcal{X}$, we introduce the parameter $κ_{\mathcal{X}}$ to be the minimum number of colors whose deletion places the \emph{residual} augmented graph in $\mathcal{X}$.
  We show that this parameter has two complementary flavors. From a polyhedral side, if $\mathcal{X}$ is uniformly rank-$r$ exact, then deleting $k$ colors to obtain a residual augmented graph in $\mathcal{X}$ implies exactness of the Lasserre hierarchy at level $k+r$. This yields, in particular, exactness at level $k+1$ for deletion to perfect, and exactness at level $k+r$ for deletion to $h$-perfect residual graphs of bounded odd-hole rank $r$.
  Our second result is structural. We show that the right object in this case is the \emph{color-intersection} graph $Γ$ that impacts the topology of the conflict graph $H$ as follows: articulation colors in $Γ$ induce clique-sum decompositions in $H$, so residual obstructions for clique-sum-local hereditary classes $\mathcal{X}$ are embedded in individual blocks. Thus we can test membership of the residual graph in these target classes in a blockwise manner. As a consequence, we give an exact dynamic programming algorithm for computing the deletion parameter when $Γ$ has blocks of bounded size.
  Finally, once such a deletion set is given, RM can be solved by branching over the deleted color classes and solving residual instances. We also show that computing this parameter is \textbf{NP}-hard already in the chordal targets but it is FPT for classes $\mathcal{X}$ characterized by a set of forbidden induced subgraphs of bounded size.",['cs.DS'],http://arxiv.org/abs/2604.25556v1,https://arxiv.org/pdf/2604.25556v1,28/04/2026-12:28:27,['Georgios Stamoulis'],cs.DS
On the Parameterized Complexity of Grundy Domination and Zero Forcing Problems,"We consider two different problem families that deal with domination in graphs. On the one hand, we focus on dominating sequences. In such a sequence, every vertex dominates some vertex of the graph that was not dominated by any earlier vertex in the sequence. The problem of finding the longest dominating sequence is known as $\mathsf{Grundy~Domination}$. Depending on whether the closed or the open neighborhoods are used for domination, there are three other versions of this problem: $\mathsf{Grundy~Total~Domination}$, $\mathsf{L\text{-}Grundy~Domination}$, and $\mathsf{Z\text{-}Grundy~Domination}$. We show that all four problem variants are $\mathsf{W[1]}$-complete when parameterized by the solution size.
  On the other hand, we consider the family of zero forcing problems which form the parametric duals of the Grundy domination problems. In these problems, one looks for the smallest set of vertices initially colored blue such that certain color change rules are able to color all other vertices blue. Bhyravarapu et al. [IWOCA 2025] showed that the dual of $\mathsf{Z\text{-}Grundy~Domination}$, known as $\mathsf{Zero~Forcing~Set}$, is in $\mathsf{FPT}$ when parameterized by the treewidth or the solution size. We extend their treewidth result to the other three variants of zero forcing and their respective Grundy domination problems. Our algorithm also implies an $\mathsf{FPT}$ algorithm for $\mathsf{Grundy~Domination}$ when parameterized by the number of vertices that are not in the dominating sequence. In contrast, we show that $\mathsf{L\text{-}Grundy~Domination}$ is $\mathsf{W[1]}$-hard for that parameter.","['cs.CC', 'cs.DM', 'cs.DS', 'math.CO']",http://arxiv.org/abs/2508.18104v4,https://arxiv.org/pdf/2508.18104v4,25/08/2025-15:08:35,['Robert Scheffler'],cs.CC
The Structure of Circle Graph States,"Circle graph states are a structurally important family of graph states. The family's entanglement is a priori high enough to allow for universal measurement-based quantum computation (MBQC); however, MBQC on circle graph states is actually efficiently classically simulable. In this work, we paint a detailed picture of the local equivalence of circle graph states. First, we consider the class of all graph states that are local unitary (LU)-equivalent to circle graph states. In graph-theoretical terms, this LU-equivalence class is the set of all graphs reachable from the family of circle graphs by applying $r$-local complementations. We prove that the only graph states that are LU-equivalent to circle graph states are circle graph states themselves: circle graphs are closed under $r$-local complementation. Second, we show that bipartite circle graph states, i.e., 2-colorable circle graph states, are in one-to-one correspondence with planar code states, on which MBQC is known to be efficiently classically simulable. Leveraging this correspondence, we present alternative, simple proofs that (1) if a planar code state is LU-equivalent to a stabilizer state, they are in fact local Clifford (LC)-equivalent to it and that (2) MBQC on all circle graph states is efficiently classically simulable. Third and finally, we demonstrate that the problem of counting the number of graph states LU-equivalent to a given graph state is $\#\mathsf{P}$-hard.","['quant-ph', 'math-ph']",http://arxiv.org/abs/2603.08847v2,https://arxiv.org/pdf/2603.08847v2,09/03/2026-19:03:16,"['Frederik Hahn', 'Rose McCarty', 'Hendrik Poulsen Nautrup', 'Nathan Claudet']",quant-ph
SARU: A Shadow-Aware and Removal Unified Framework for Remote Sensing Images with New Benchmarks,"Shadows are a prevalent problem in remote sensing imagery (RSI), degrading visual quality and severely limiting the performance of downstream tasks like object detection and semantic segmentation. Most prior works treat shadow detection and removal as separate, cascaded tasks, which can lead to cumbersome process and error accumulation. Furthermore, many deep learning methods rely on paired shadow and non-shadow images for training, which are often unavailable in practice. To address these challenges, we propose Shadow-Aware and Removal Unified (SARU) Framework , a cohesive two-stage framework. First, its dual-branch detection module (DBCSF-Net) fuses multi-color space and semantic features to generate high-fidelity shadow masks, effectively distinguishing shadows from dark objects. Then, leveraging these masks, a novel, training-free physical algorithm (N$^2$SGSR) restores illumination by transferring properties from adjacent non-shadow regions within the single input image. To facilitate rigorous evaluation and foster future work, we also introduce two new benchmark datasets: the RSI Shadow Detection (RSISD) dataset and the Single-image Shadow Removal Benchmark (SiSRB). Extensive experiments demonstrate that SARU achieves state-of-the-art performance on both the public AISD dataset and our newly introduced benchmarks. By holistically integrating shadow detection and removal to mitigate error propagation and eliminating the dependency on paired training data, SARU establishes a robust, practical framework for real-world RSI analysis. The source code and datasets are publicly available at: https://github.com/AeroVILab-AHU/SARU-Framework.",['cs.CV'],http://arxiv.org/abs/2604.25432v1,https://arxiv.org/pdf/2604.25432v1,28/04/2026-09:38:02,"['Zi-Yang Bo', 'Wei Lu', 'Hongruixuan Chen', 'Si-Bao Chen', 'Bin Luo']",cs.CV
A graph-aware bounded distance decoder for all stabilizer codes,"We formulate a bounded distance decoding strategy applicable to all stabilizer codes including both CSS and non-CSS code-families. The framework emerges out of the local Clifford equivalence between arbitrary stabilizer states and graph states. Using the graphical representation of the stabilizers and the syndromes, we constitute the bounded distance decoding as an adaptable generalization of maximum likelihood decoding, ensuring correction of all errors with weights upper bounded by a target weight. We show that strategic pruning associated with a feed-forward network structure of the graph can reduce the search space and subsequently the runtime of the designed decoder. We demonstrate satisfactory performance of the bounded distance decoder in the case of the optimal non-CSS codes up to distance $d=11$ subjected to the depolarizing error on all qubits, and near-optimal decoding for the color and the surface codes, both belonging to the CSS family, under the bit-flip errors on the qubits. We also develop an open-source library, QGDecoder, enabling the graph-aware bounded distance decoding of arbitrary stabilizer codes.",['quant-ph'],http://arxiv.org/abs/2604.25424v1,https://arxiv.org/pdf/2604.25424v1,28/04/2026-09:32:42,"['Harikrishnan K J', 'Amit Kumar Pal']",quant-ph
A Motif-Based Framework for Decomposing Risk Spillovers,"Connectedness measures quantify aggregate risk spillovers but obscure the local interaction patterns that generate systemic risk. We develop a motif-based framework that first extracts multiscale backbones from quantile connectedness networks and then identifies directed triadic motifs whose frequencies exceed randomization baselines. To distinguish how assets' sectoral identities shape local spillover structures, we introduce colored motifs under sector partitions of increasing granularity. Using orbit positions that capture each node's structural role within directed triadic motifs, we construct portfolio strategies that exploit an asset's place in the spillover architecture. Applying the framework to 39 commodity and equity futures across lower, median, and upper conditional quantiles, we find that motif-based portfolios outperform minimum correlation and minimum connectedness benchmarks on risk-adjusted returns. We further show that in tail networks, assets with greater orbit-position diversity tend to act as net spillover transmitters rather than receivers, establishing positional diversity as a tail-specific marker of systemic influence. These findings demonstrate that local triadic topology carries portfolio-relevant information that aggregate connectedness measures miss.",['q-fin.RM'],http://arxiv.org/abs/2604.25406v1,https://arxiv.org/pdf/2604.25406v1,28/04/2026-09:17:31,"['Ying-Hui Shao', 'Yan-Hong Yang', 'Yun Zhang']",q-fin.RM
First-principles insights into the atomic structure of carbon-nitrogen-oxygen complex color centers in silicon,"Spin-active color centers are the basis of solid-state defect systems utilized in quantum technologies. Although silicon is an emerging host material for quantum defects, there is an urgent need to characterize color centers with a non-zero electron-spin ground state in this platform, in addition to the prominent T-center. In this work, we carry out first-principles calculations to identify the possible atomic structures originating the experimentally observed N-line series in silicon. We propose that the core structure of the N1 center consists of a neighboring carbon and nitrogen interstitial atoms. Furthermore, we predict that more complex defects involving self-interstitial and interstitial oxygen atoms are feasible candidates for the further lines in the series. As all of these color centers are isoelectronic to the T-center, they provide a family of alternative spin qubits with emission near the low-energy telecommunication bands.",['cond-mat.mtrl-sci'],http://arxiv.org/abs/2603.02644v2,https://arxiv.org/pdf/2603.02644v2,03/03/2026-06:21:44,['Péter Udvarhelyi'],cond-mat.mtrl-sci
