titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Data assimilation for slightly compressible flow,"Continuous data assimilation (CDA) nudges observational data into governing equations to recover the underlying flow and improve predictions. Existing rigorous CDA analyses focus primarily on incompressible flows, yet no physical flow is perfectly incompressible. Approximating a slightly compressible flow with an incompressible model introduces non-negligible model errors. Data assimilation for compressible flows remains challenging due to strong nonlinearities and the presence of shocks. We design an algorithm that addresses the limitations of velocity-only nudging for slightly compressible flow. This work incorporates both velocity and pressure data from the slightly compressible flow and nudges both quantities into the incompressible Navier--Stokes equations. Our analysis shows that the model error decays exponentially in the initial error, with an asymptotic residual of order $\mathcal{O}(H)$, where H denotes the observation resolution. The analysis also identifies a scaling for the pressure nudging parameter $μ_1 = O(1/H^2)$ that ensures effective assimilation. We validate the theoretical results through a suite of numerical experiments: a convergence study confirming optimal rates, a modified Taylor--Green vortex benchmark demonstrating synchronization of energy, enstrophy, and pressure, and an acoustic wave propagation test that isolates the role of pressure nudging and achieves a $97.9\%$ reduction in pressure error relative to velocity-only assimilation. Together, these results provide a foundation for discrete error estimates and realistic compressible applications.","['math.NA', 'physics.flu-dyn']",http://arxiv.org/abs/2604.26896v1,https://arxiv.org/pdf/2604.26896v1,29/04/2026-17:04:44,"['Aytekin Çıbık', 'Rui Fang']",math.NA
An improved cowaist inequality for line bundles and consequences,"We prove a refinement of Gromov's cowaist inequality in the case of Hermitian line bundles. Combined with the cowaist-systole estimates in recent work of Stryker, this gives sharp stable two-systolic inequalities for odd-dimensional complex projective spaces. For products of $n$ two-dimensional spheres with scalar curvature at least $2n$, it improves the upper bound on the stable two systole from $O(n^4\log n)$ to $O(n^3\log n)$. In particular, for $S^2\times S^2$ with scalar curvature at least $4$, it improves the stable two systole upper bound from $36π$ to $12π$.","['math.DG', 'math.MG']",http://arxiv.org/abs/2604.26891v1,https://arxiv.org/pdf/2604.26891v1,29/04/2026-17:00:59,['Aditya Kumar'],math.DG
Bayesian component separation and power spectrum estimation for 21 cm intensity mapping data cubes,"Foreground removal remains an ongoing challenge in radio cosmology, and increasingly sensitive experiments necessitate more robust analysis techniques. In this work, we model simulated data from a single-dish intensity mapping experiment, and use the Gibbs sampling and Gaussian constrained realisation (GCR) techniques to draw samples from the posterior probability distribution of the model parameters. This allows for a separation of the foregrounds and 21 cm signal at the map level, as well as recovery of the 1-dimensional HI power spectrum to within statistical uncertainties. Despite the model consisting of over 2 million free parameters in the example presented here, these methods allow us to sample from the Bayesian posterior at a rate of $<30$ seconds per iteration. This framework is also resilient to frequency channel flagging (e.g. due to RFI excision), with the GCR steps effectively in-painting the missing data with statistically-consistent model realisations. The power spectrum is recovered accurately in the presence of strong foreground contamination and RFI flagging -- the estimate falling within $2σ$ of the true model in our example, similar to the commonly-used transfer function correction method. Statistical realisations of foreground and HI maps are also recovered, with associated uncertainties available from the full joint posterior distribution of all parameters.",['astro-ph.IM'],http://arxiv.org/abs/2604.26890v1,https://arxiv.org/pdf/2604.26890v1,29/04/2026-17:00:00,"['Geoff G. Murphy', 'Philip Bull', 'Mario G. Santos', 'Zheng Zhang', 'Steven Cunnington']",astro-ph.IM
Distribution-Free Stochastic Analysis and Robust Multilevel Vector Field Anomaly Detection,"Massive vector field datasets are common in multi-spectral optical and radar sensors, among many other emerging areas of application. We develop a novel stochastic functional (data) analysis approach for detecting anomalies based on the covariance structure of nominal stochastic behavior across a domain. An optimal vector field Karhunen-Loeve expansion is applied to such random field data. A series of multilevel orthogonal functional subspaces is constructed from the geometry of the domain, adapted from the KL expansion. Detection is achieved by examining the projection of the random field on the multilevel basis. A critical feature of this approach is that reliable hypothesis tests are formed, which do not require prior assumptions on probability distributions of the data. The method is applied to the important problem of degradation in the Amazon forest. Due to the complexity and high dimensionality of satellite imagery, it is not feasible to assume known distributions, nor to estimate them. In addition to providing reliable hypothesis tests, our approach shows the advantage of using multiple bands of data in a vectorized complex, leading to better anomaly detection. Furthermore, using simulated data, our approach is capable of detecting subtle anomalies that are impossible to detect with PCA-based methods.","['stat.ML', 'cs.LG', 'math.FA', 'math.PR', 'math.ST', 'stat.CO']",http://arxiv.org/abs/2207.06229v3,https://arxiv.org/pdf/2207.06229v3,11/07/2022-13:11:16,"['Julio E Castrillon-Candas', 'Michael Rosenbaum', 'Mark Kon']",stat.ML
Predicted number counts and clustering of Hi galaxies from future radio surveys,"The 21cm emission line from neutral hydrogen (HI) contained within galaxies provides a way to make accurate spectroscopic redshift determinations in the radio part of the spectrum. Large radio arrays such as SKA-MID are coming online that will have the sensitivity and survey time required to catalogue hundreds of thousands to millions of HI galaxies, opening up the possibility of studying the cosmological large scale structure using this technique. The expected number counts and clustering properties of the galaxies are still quite poorly understood however. We use three different simulated galaxy catalogues to predict the properties of the HI galaxy distribution that SKA-MID will be able to observe, along with estimates of the error on these predictions due to modelling uncertainty. The simulations in question are from S$^3$-SAX (semi-analytic models based on the Millennium dark matter-only simulation); GAEA (an updated semi-analytic model partially calibrated on hydrodynamical simulations); and IllustrisTNG (a hydrodynamical simulation). We present predictions for galaxy number counts as a function of sensitivity cut and redshift, and use these to forecast the cosmological performance of a proposed SKA-MID cosmological survey. Finally, we fit a halo occupation distribution model to low-redshift angular correlation functions to constrain clustering properties of multiple sub-volumes of the simulations to gain insight into the expected variation (sample variance) over smaller survey areas.",['astro-ph.CO'],http://arxiv.org/abs/2604.26886v1,https://arxiv.org/pdf/2604.26886v1,29/04/2026-16:56:01,"['Ainulnabilah Nasirudin', 'Philip Bull', 'Isabelle Ye']",astro-ph.CO
Bayesian power spectrum estimation with modelling of systematic effects in delay-fringe rate space,"Observing the Epoch of Reionisation using 21cm radio interferometry has proven to be a challenging task. Extraction of the extremely faint redshifted signal is complicated by the presence of bright foregrounds, radio frequency interference (RFI), and systematic artefacts. We discuss the challenge of accounting for systematic effects, particularly cable reflections, that appear in the visibility data obtained from 21cm interferometers. Cable reflections cause attenuated copies of the foreground signal to appear outside the 'foreground wedge' region in which foreground contamination is supposed to be localised. We build on the hydra-pspec Gibbs sampler to implement a model of the systematics as a multiplicative effect in delay-fringe rate space. We include this model in the inference of the joint posterior distribution, in addition to the 21cm signal, its power spectrum, and foregrounds. This allows the systematics contribution to be marginalised, rather than filtering it out and causing additional signal loss. We demonstrate the method on simulated visibility data for a single baseline, showing that the 21cm delay power spectrum can be recovered well regardless of the location of the systematics in delay-fringe rate space. Our implementation is suitable for modelling other multiplicative factors on the visibilities, e.g. residual gain errors.","['astro-ph.CO', 'astro-ph.IM']",http://arxiv.org/abs/2604.26885v1,https://arxiv.org/pdf/2604.26885v1,29/04/2026-16:53:41,"['Sohini Dutta', 'Philip Bull', 'Jacob Burba', 'Michael J. Wilensky', 'Zheng Zhang', 'Ainulnabilah Nasirudin']",astro-ph.CO
Systems of Nonlocal Conservation Laws with Memory and Their Zero Retention Limit,"We study the entropy solution for a class of systems of nonlocal conservation laws in which the convective flux is convoluted with a kernel in both spatial and temporal variables. This formulation models the flux dependence on the solution within its spatial neighbourhood (nonlocal in space) as well as on prior states in time (nonlocal in time), thereby incorporating memory effects. In addition, employing a convergent finite volume approximation, the existence of the entropy solution is discussed. The uniqueness of such entropy solutions is also established.
  In addition, we analyze the asymptotic behaviour of the solutions as the support of the temporal convolution kernel shrinks, demonstrating the ""memory-to-memoryless"" effect and convergence to the entropy solution of the corresponding nonlocal conservation law without memory (i.e., nonlocal only in space). Convergence rate estimates are derived. In addition, the proposed numerical approximations are shown to be asymptotically compatible with this passage to the memoryless limit by deriving the corresponding asymptotic convergence rate estimates. The analysis is carried out in a very general setting, without imposing any geometric restrictions such as the convexity of the spatial and temporal convolution kernels, unlike the existing literature on the asymptotic analysis of nonlocal-in-space only conservation laws. To the best of our knowledge, this provides the first convergence and asymptotic analysis for finite volume schemes applied to nonlocal conservation laws with memory. Numerical experiments are included to illustrate the theory.","['math.NA', 'math.AP']",http://arxiv.org/abs/2604.26877v1,https://arxiv.org/pdf/2604.26877v1,29/04/2026-16:44:35,"['Aekta Aggarwal', 'Ganesh Vaidya']",math.NA
Uncertainty-Aware Pedestrian Attribute Recognition via Evidential Deep Learning,"We propose UAPAR, an Uncertainty-Aware Pedestrian Attribute Recognition framework. To the best of our knowledge, this is the first EDL-based uncertainty-aware framework for pedestrian attribute recognition (PAR). Unlike conventional deterministic methods, which fail to assess prediction reliability on low-quality samples, UAPAR effectively identifies unreliable predictions and thus enhances system robustness in complex real-world scenarios. To achieve this, UAPAR incorporates Evidential Deep Learning (EDL) into a CLIP-based architecture. Specifically, a Region-Aware Evidence Reasoning module employs cross-attention and spatial prior masks to capture fine-grained local features, which are further processed by an evidence head to estimate attribute-wise epistemic uncertainty. To further enhance training robustness, we develop an uncertainty-guided dual-stage curriculum learning strategy to alleviate the adverse effects of severe label noise during training. Extensive experiments on the PA100K, PETA, RAPv1, and RAPv2 datasets demonstrate that UAPAR achieves competitive or superior performance. Furthermore, qualitative results confirm that the proposed framework generates uncertainty estimates that are predictive of challenging or erroneous samples.",['cs.CV'],http://arxiv.org/abs/2604.26873v1,https://arxiv.org/pdf/2604.26873v1,29/04/2026-16:41:21,"['Zhuofan Lou', 'Shihang Zhang', 'Fangle Zhu', 'Shengjie Ye', 'Pingyu Wang']",cs.CV
Function-free Optimization via Comparison Oracles,"In this work, we study optimization specified only through a comparison oracle: given two points, it reports which one is preferred. We call it function-free optimization because we do not assume access to, nor the existence of, a canonical application-given objective function. The goal is to find the most preferred feasible point, which we call the optimal solution. This model arises in preference- and ranking-based settings where objective values and derivatives are unavailable or meaningless. Even when a representative function exists, it may be nonsmooth, nonconvex, or discontinuous. We develop an analytical and algorithmic framework based on the geometry of preference level sets, which remains well-defined from comparisons alone. We introduce the level-set optimality gap, the distance from a preference level set to the optimal solutions, and the regularity radius, a stationarity certificate. Under regularity of the preference relation in a $d$-dimensional Euclidean space, we estimate normal directions to accuracy $ε$ using $O(d\log(d/ε))$ comparisons, nearly matching a lower bound of $Ω(d\log(1/ε))$. Under convexity, regularity, and a local growth condition on the regularity radius, the resulting normal direction descent method reaches an $ε$ level-set optimality gap using at most $\widetilde O(dD^2/ε^2)$ comparisons over $O(D^2/ε^2)$ normal direction estimation steps, where $D$ is the distance from the initial point to the optimal solutions. This number of steps matches the lower bound of $Ω(D^2/ε^2)$ for normal direction span-based methods. Since prior knowledge in practical applications is usually limited, we also develop adaptive schemes for estimating the normal direction and solving the optimization problem. They match the fixed-parameter complexity bounds up to logarithmic factors.",['math.OC'],http://arxiv.org/abs/2604.26867v1,https://arxiv.org/pdf/2604.26867v1,29/04/2026-16:34:11,"['Katya Scheinberg', 'Zikai Xiong']",math.OC
MLMC-qDRIFT: Multilevel Variance Reduction for Randomized Quantum Hamiltonian Simulation,"Simulating quantum dynamics is one of the central applications of quantum computing. For Hamiltonians written as a sum of many terms, deterministic Trotter--Suzuki product formulas can require applying a large number of term-wise evolutions at each time step, leading to high circuit costs for large or dense systems. Randomized methods such as qDRIFT offer an alternative: each step samples only one Hamiltonian term, giving a circuit depth with no explicit dependence on the number of terms. However, when qDRIFT is used for observable estimation, high precision requires many independent random circuit realizations, resulting in a total gate complexity that scales as $\mathcal{O}(\varepsilon^{-3})$.
  We introduce a multilevel Monte Carlo framework for qDRIFT that reduces this sampling overhead. The method constructs a hierarchy of qDRIFT estimators with increasing circuit depths and couples adjacent levels by sharing their random Hamiltonian-term samples. This coupling makes the variance of the level differences decay with depth, allowing most samples to be taken on cheaper, coarse circuits and only a few on expensive, fine circuits. We prove that the resulting MLMC-qDRIFT estimator reduces the total gate complexity for fixed-precision observable estimation from the standard qDRIFT scaling $\mathcal{O}(\varepsilon^{-3})$ to $\mathcal{O}(\varepsilon^{-2}\log^2(1/\varepsilon))$, while preserving qDRIFT's lack of explicit dependence on the number of Hamiltonian terms. Numerical experiments for spin-chain dynamics confirm the predicted variance decay and demonstrate the practical gate-count savings of the multilevel construction.","['quant-ph', 'math.NA']",http://arxiv.org/abs/2604.26865v1,https://arxiv.org/pdf/2604.26865v1,29/04/2026-16:32:48,"['Pegah Mohammadipour', 'Xiantao Li']",quant-ph
Stability and existence of relativistic plasma--vacuum interfaces,"We consider the free boundary problem for relativistic plasma--vacuum interfaces in two and three spatial dimensions. The plasma flow is governed by the equations of ideal relativistic magnetohydrodynamics, while the vacuum magnetic and electric fields satisfy Maxwell's equations. The plasma and vacuum magnetic fields are tangential to the interface, which moves with the plasma flow. This yields a nonlinear, multidimensional hyperbolic problem with a free boundary that is characteristic of variable multiplicity. We identify a quantitative stability condition and establish the linear stability of three-dimensional relativistic plasma--vacuum interfaces in the sense that the variable-coefficient linearized problem satisfies energy estimates in anisotropic Sobolev spaces. In estimating tangential derivatives, we exploit an intrinsic cancellation effect to convert the boundary term into an instant integral. We then separate the estimate involving spatial derivatives from that involving time derivatives, so that the instant integral can be mainly absorbed by the instant energy under the stability condition. Moreover, we prove the local-in-time existence and uniqueness of solutions to the nonlinear problem in two-dimensional space, provided that the plasma and vacuum magnetic fields do not vanish simultaneously at any point of the initial interface. The proof combines the solvability and tame estimate of the linearized problem with a suitable modified Nash--Moser iteration. In particular, to establish its solvability, the two-dimensional linearized problem is reduced to a transport equation for the interface function and a hyperbolic boundary problem with maximally nonnegative boundary conditions.",['math.AP'],http://arxiv.org/abs/2604.26864v1,https://arxiv.org/pdf/2604.26864v1,29/04/2026-16:32:26,"['Paolo Secchi', 'Yuri Trakhinin', 'Tao Wang']",math.AP
Non-local Tunneling Spectroscopy of Inelastic Quasiparticle Relaxation in Superconducting 1-D Wires,"Non-local conductance experiments using tunnel junctions can provide valuable spectroscopic information on both the transport and relaxation of quasiparticles in superconductors, as these techniques directly probe the quasiparticle charge and energy imbalance even at mK temperatures. In this work, we employ mesoscopic three terminal Cu and Al NIS devices to study non-local quasiparticle transport over length-scales on the order of the superconducting coherence length in this regime. Via a dual-bias scheme, which utilizes detector biases both above and below the superconducting gap, we are able to extract the effect of quasiparticle energy imbalance via its impact on the self consistent pair potential by symmetry considerations. We observe non-local conductance features due to pair-breaking which are anti-symmetric with respect to the polarity of the voltage bias, with a sharp onset during single electron tunneling at energies around $3Δ$. We compare these findings with quasiclassical simulations including inelastic effects to obtain estimates of the energy dependent inelastic scattering time. In addition, we demonstrate kinetic effects due to a large applied supercurrent which can also be captured in this formalism and decomposed with respect to the particle-hole symmetry and supercurrent direction, and discuss further opportunities for the advancement of this method.","['cond-mat.supr-con', 'quant-ph']",http://arxiv.org/abs/2604.26862v1,https://arxiv.org/pdf/2604.26862v1,29/04/2026-16:31:10,"['Kevin M. Ryan', 'Detlef Beckmann', 'Venkat Chandrasekhar']",cond-mat.supr-con
