titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
World2VLM: Distilling World Model Imagination into VLMs for Dynamic Spatial Reasoning,"Vision-language models (VLMs) have shown strong performance on static visual understanding, yet they still struggle with dynamic spatial reasoning that requires imagining how scenes evolve under egocentric motion. Recent efforts address this limitation either by scaling spatial supervision with synthetic data or by coupling VLMs with world models at inference time. However, the former often lacks explicit modeling of motion-conditioned state transitions, while the latter incurs substantial computational overhead. In this work, we propose World2VLM, a training framework that distills spatial imagination from a generative world model into a vision-language model. Given an initial observation and a parameterized camera trajectory, we use a view-consistent world model to synthesize geometrically aligned future views and derive structured supervision for both forward (action-to-outcome) and inverse (outcome-to-action) spatial reasoning. We post-train the VLM with a two-stage recipe on a compact dataset generated by this pipeline and evaluate it on multiple spatial reasoning benchmarks. World2VLM delivers consistent improvements over the base model across diverse benchmarks, including SAT-Real, SAT-Synthesized, VSI-Bench, and MindCube. It also outperforms the test-time world-model-coupled methods while eliminating the need for expensive inference-time generation. Our results suggest that world models can serve not only as inference-time tools, but also as effective training-time teachers, enabling VLMs to internalize spatial imagination in a scalable and efficient manner.",['cs.CV'],http://arxiv.org/abs/2604.26934v1,https://arxiv.org/pdf/2604.26934v1,29/04/2026-17:48:01,"['Wanyue Zhang', 'Wenxiang Wu', 'Wang Xu', 'Jiaxin Luo', 'Helu Zhi', 'Yibin Huang', 'Shuo Ren', 'Zitao Liu', 'Jiajun Zhang']",cs.CV
Non-Invertible Anyon Condensation and Level-Rank Dualities,"We derive new dualities of topological quantum field theories in three spacetime dimensions that generalize the familiar level-rank dualities of Chern-Simons gauge theories. The key ingredient in these dualities is non-abelian anyon condensation, which is a gauging operation for topological lines with non-group-like i.e. non-invertible fusion rules. We find that, generically, dualities involve such non-invertible anyon condensation and that this unifies a variety of exceptional phenomena in topological field theories and their associated boundary rational conformal field theories, including conformal embeddings, and Maverick cosets (those where standard algorithms for constructing a coset model fail.) We illustrate our discussion in a variety of isolated examples as well as new infinite series of dualities involving non-abelian anyon condensation including: i) a new description of the parafermion theory as $(SU(N)_{2} \times Spin(N)_{-4})/\mathcal{A}_{N},$ ii) a new presentation of a series of points on the orbifold branch of $c=1$ conformal field theories as $(Spin(2N)_{2} \times Spin(N)_{-2} \times Spin(N)_{-2})/\mathcal{B}_{N}$, and iii) a new dual form of $SU(2)_{N}$ as $(USp(2N)_{1} \times SO(N)_{-4})/\mathcal{C}_{N}$ arising from conformal embeddings, where $\mathcal{A}_{N}, \mathcal{B}_{N},$ and $\mathcal{C}_{N}$ are appropriate collections of gauged non-invertible bosons.","['hep-th', 'cond-mat.str-el', 'math.QA']",http://arxiv.org/abs/2312.16317v3,https://arxiv.org/pdf/2312.16317v3,26/12/2023-19:53:15,"['Clay Cordova', 'Diego García-Sepúlveda']",hep-th
Data-driven discovery of polynomial ODEs with provably bounded solutions,"We introduce SILAS, a data-driven framework for discovering polynomial ordinary differential equations (ODEs) with provably bounded trajectories. Boundedness is certified by compact absorbing sets defined via polynomial Lyapunov functions. We jointly identify the ODE vector field and the Lyapunov function using a well-posed nonconvex optimization problem built using polynomial optimization tools. We solve this problem using an alternating block-coordinate optimization scheme with convex subproblems, whose feasibility is ensured by a novel model-agnostic initialization that identifies a candidate Lyapunov function from data. Our methods extend prior approaches for quadratic ODEs with absorbing ellipsoids to a significantly broader class of ODEs and absorbing sets. A suite of over 100 examples demonstrates that SILAS can recover accurate and provably bounded ODE models for a broad range of nonlinear dynamical systems.",['math.DS'],http://arxiv.org/abs/2604.26933v1,https://arxiv.org/pdf/2604.26933v1,29/04/2026-17:47:19,"['Albert Alcalde', 'Giovanni Fantuzzi']",math.DS
Learning Over-Relaxation Policies for ADMM with Convergence Guarantees,"The Alternating Direction Method of Multipliers (ADMM) is a widely used method for structured convex optimization, and its practical performance depends strongly on the choice of penalty and relaxation parameters. Motivated by settings such as Model Predictive Control (MPC), where one repeatedly solves related optimization problems with fixed structure and changing parameter values, we propose learning online updates of the relaxation parameter to improve performance on problem classes of interest. This choice is computationally attractive in OSQP-like architectures, since adapting relaxation does not trigger the matrix refactorizations associated with penalty updates. We establish convergence guarantees for ADMM with time-varying penalty and relaxation parameters under mild assumptions, and show on benchmark quadratic programs that the resulting learned policies improve both iteration count and wall-clock time over baseline OSQP.","['math.OC', 'cs.LG']",http://arxiv.org/abs/2604.26932v1,https://arxiv.org/pdf/2604.26932v1,29/04/2026-17:45:52,"['Junan Lin', 'Paul J. Goulart', 'Luca Furieri']",math.OC
Theory of adhesion-driven self-organisation in growing tissues,"Cell invasion and spatial pattern formation are two distinct manifestations of cellular self-organisation in development, regeneration, and disease. Here, we develop and analyse a unified theoretical framework that links these two seemingly different behaviours within a single mechanistic model for adhesion-mediated self-organisation in growing cell populations. Using a multiscale analysis, we show that the balance between cell-cell adhesion, self-diffusion, and proliferation controls the emergence of distinct collective dynamics. We find that for weak adhesion, tissues invade through stable monotone fronts. As adhesion increases, invasion slows, fronts become unstable, leading to aggregates and spatial patterns emerging behind the advancing edge. In two spatial dimensions, these instabilities generate fingering morphologies reminiscent of dysregulated invasion in cancer. Crucially, we show that density-dependent regulation of adhesion suppresses these instabilities and restores cohesive tissue expansion. Together, our results identify adhesion strength and its regulation as key determinants of whether tissues invade cohesively or fragment into patterns, and provide a unified framework for understanding collective migration, morphogenesis, and dysregulated growth.","['q-bio.TO', 'math.AP', 'physics.bio-ph']",http://arxiv.org/abs/2604.26928v1,https://arxiv.org/pdf/2604.26928v1,29/04/2026-17:42:27,"['Carles Falcó', 'Samuel W. S. Johnson', 'Mohit P. Dalwadi', 'Philip K. Maini']",q-bio.TO
The effect of spectral resolution on biosignature detection via reflected light observations of the Earth through time,"NASA's Habitable Worlds Observatory (HWO) will search for biosignatures on Earth-like exoplanets using reflected light spectroscopy. A critical instrument design parameter is resolving power, which must balance biosignature detectability against exposure time and detector noise constraints. We assess the resolving power needed to detect and characterize key biosignature gases and habitability indicators including O$_2$, O$_3$, H$_2$O, CH$_4$, CO$_2$ and CO across atmospheres representing the Archean, Proterozoic, and Phanerozoic Earth. We combine analytical detectability calculations spanning spectral resolutions ($λ/Δλ$) $R=20$-$5000$ with atmospheric retrievals using the rfast radiative transfer model and pyEDITH exposure time calculator for realistic wavelength-dependent noise modeling. In the visible ($0.4$-$1.0$ $μ$m), the nominal resolution $R_{Vis}=140$ is sufficient for detecting O$_2$ in Phanerozoic-like atmospheres. Higher resolutions could theoretically reduce exposure times for low-O$_2$ Proterozoic atmospheres, but require $>10\times$ reductions in dark current and could increase H$_2$O detection exposure times by $\sim 2\times$, penalizing the foundational habitability constraint that anchors downstream biosignature searches. The most efficient path for low-O$_2$ atmospheres may instead be indirect inference via O$_3$, whose Hartley-Huggins bands are detectable at $R_{UV}\sim 7$. In the near-IR ($1.0$-$1.7$ $μ$m), $R_{NIR}\geq40$ is necessary to avoid a degeneracy between CO$_2$ and CO that could produce false positive detections of abundant CO. The nominal $R_{NIR}=70$ is sufficient for characterizing all Earth-through-time cases. These results support HWO's current baseline resolution choices and provide actionable guidance for finalizing spectrometer requirements while maintaining technological feasibility for the search for life on exoplanets.","['astro-ph.EP', 'astro-ph.IM']",http://arxiv.org/abs/2604.26925v1,https://arxiv.org/pdf/2604.26925v1,29/04/2026-17:39:38,"['Samantha Gilbert-Janizek', 'Jacob Lustig-Yaeger', 'Joshua Krissansen-Totton']",astro-ph.EP
High Coupling Tunable Acoustic Resonators in Monolithic Barium Titanate,"The growing number of wireless communication bands has driven demand for compact, low-loss, and frequency adjustable RF filtering. Tunable acoustic resonators are well suited to address these needs, offering a path toward reconfigurable front ends with reduced component count. In this work, we extend upon previous conference results to investigate epitaxial barium titanate (BTO) grown on silicon as a platform for tunable acoustic resonators. We demonstrate lateral excitation of symmetric Lamb (S0) modes in 120 nm X-cut BTO membranes using a multi-cell electrode architecture that simultaneously achieves high electromechanical coupling and practical impedance levels. Devices are fabricated with laterally patterned electrodes on released BTO membranes. Under applied DC bias, ferroelectric domains align, allowing electrical excitation, frequency tuning, and quality-factor enhancement of acoustic modes. The primary resonance near 700 MHz exhibits a Bode quality factor of 175, electromechanical coupling up to 25.1%, and series and parallel resonance tunability of 2.3% and 5.6%, respectively. Voltage-dependent material parameters, including permittivity, stiffness, and piezoelectric coefficients, are extracted through a combination of modified Butterworth-Van Dyke modeling and finite-element simulation to explain the observed trends. These results highlight monolithic BTO on silicon as a promising material system for laterally excited, tunable acoustic resonators for reconfigurable RF applications.",['eess.SP'],http://arxiv.org/abs/2604.26924v1,https://arxiv.org/pdf/2604.26924v1,29/04/2026-17:39:31,"['Ian Anderson', 'Agham Posadas', 'Alexander A. Demkov', 'Ruochen Lu']",eess.SP
ClassEval-Pro: A Cross-Domain Benchmark for Class-Level Code Generation,"LLMs have achieved strong results on both function-level code synthesis and repository-level code modification, yet a capability that falls between these two extremes -- compositional code creation, i.e., building a complete, internally structured class from a specification -- remains underserved. Current evaluations are either confined to isolated functions or rely on manually curated class-level tasks that are expensive to scale and increasingly susceptible to data contamination. We introduce ClassEval-Pro, a benchmark of 300 class-level tasks spanning 11 domains, constructed through an automated three-stage pipeline that combines complexity enhancement, cross-domain class composition, and integration of real-world GitHub code contributed after January 2025. Every task is validated by an LLM Judge Ensemble and must pass test suites with over 90% line coverage. We evaluate five frontier LLMs under five generation strategies. The best model achieves only 45.6% class-level Pass@1, with a 17.7-point gap between the strongest and weakest models, confirming the benchmark's discriminative power. Strategy choice strongly interacts with model capability: structured approaches such as bottom-up improve weaker models by up to 9.4 percentage points, while compositional generation collapses to as low as 1.3%. Error analysis over 500 manually annotated failures reveals that logic errors (56.2%) and dependency errors (38.0%) dominate, identifying cross-method coordination as the core bottleneck.","['cs.SE', 'cs.CL']",http://arxiv.org/abs/2604.26923v1,https://arxiv.org/pdf/2604.26923v1,29/04/2026-17:38:37,"['Yeheng Chen', 'Chaoxiang Xie', 'Yuling Shi', 'Wenhao Zeng', 'Yongpan Wang', 'Hongyu Zhang', 'Xiaodong Gu']",cs.SE
Equal Majorana Phases from a Minimal and Predictive Neutrino Texture,"We propose a new, minimal Majorana neutrino mass matrix texture and study its predictions within a partial tri-bimaximal (TBM) mixing scheme, where $\sinθ_{12} = 1/\sqrt{3}$ and $\sinθ_{23} = 1/\sqrt{2}$, with $θ_{13}$ and $δ$ treated as free parameters. The texture forbids $θ_{13} = 0$ and does not correspond to a $μ-τ$ symmetric structure. As a notable feature, the texture predicts the equality of the Majorana phases. In addition, we find that the predictions show distinct behavior depending on the sign of a single real texture parameter. The texture is realized through a hybrid framework of one Type-I seesaw and two Type-II seesaw mechanisms under an extended symmetry group, $SU(2)_L \otimes U(1)_Y \otimes A_4 \otimes Z_{10} \otimes Z_{7}$ with properly chosen model parameters. The texture is seen to favor the normal hierarchy for neutrino masses.",['hep-ph'],http://arxiv.org/abs/2303.02358v4,https://arxiv.org/pdf/2303.02358v4,04/03/2023-08:47:38,"['Sagar Tirtha Goswami', 'Pralay Chakraborty', 'Subhankar Roy']",hep-ph
Causal Learning with Neural Assemblies,"Can Neural Assemblies -- groups of neurons that fire together and strengthen through co-activation -- learn the direction of causal influence between variables? While established as a computationally general substrate for classification, parsing, and planning, neural assemblies have not yet been shown to internalize causal directionality. We demonstrate that the inherent operations of neural assemblies -- projection, local plasticity control, and sparse winner selection -- are sufficient for directional learning. We introduce DIRECT (DIRectional Edge Coupling/Training), a mechanism that co-activates source and target assemblies under an adaptive gain schedule to internalize directed relations. Unlike backpropagation-based methods, DIRECT relies solely on local plasticity, making the resulting causal claims auditable at the mechanism level. Our findings are verified through a dual-readout validation strategy: (i) synaptic-strength asymmetry, measuring the emergent weight gap between forward and reverse links, and (ii) functional propagation overlap, quantifying the reliability of directional signal flow. Across multiple domains, the framework achieves perfect structural recovery under a supervised, known-structure setting. These results establish neural assemblies as an auditable bridge between biologically plausible dynamics and formal causal models, offering an ""explainable by design"" framework where causal claims are traceable to specific neural winners and synaptic asymmetries.","['cs.LG', 'cs.AI', 'cs.NE']",http://arxiv.org/abs/2604.26919v1,https://arxiv.org/pdf/2604.26919v1,29/04/2026-17:34:33,"['Evangelia Kopadi', 'Dimitris Kalles']",cs.LG
AnimateAnyMesh++: A Flexible 4D Foundation Model for High-Fidelity Text-Driven Mesh Animation,"Recent advances in 4D content generation have attracted increasing attention, yet creating high-quality animated 3D models remains challenging due to the complexity of modeling spatio-temporal distributions and the scarcity of 4D training data. We present AnimateAnyMesh++, a feed-forward framework for text-driven animation of arbitrary 3D meshes with substantial upgrades in data, architecture, and generative capability. First, we expand the DyMesh-XL dataset by mining dynamic content from Objaverse-XL, increasing the number of unique identities from 60K to 300K and substantially broadening category and motion diversity. Second, we redesign DyMeshVAE-Flex with power-law topology-aware attention and vertex-normal enhanced features, which significantly improves trajectory reconstruction, local geometry preservation, and mitigates trajectory-sticking artifacts. Third, we introduce architectural changes to both DyMeshVAE-Flex and the rectified-flow (RF) generator to support variable-length sequence training and generation, enabling longer animations while preserving reconstruction fidelity. Extensive experiments demonstrate that AnimateAnyMesh++ generates semantically accurate and temporally coherent mesh animations within seconds, surpassing prior approaches in quality and efficiency. The enlarged DyMesh-XL, the upgraded DyMeshVAE-Flex, and variable-length RF together deliver consistent gains across benchmarks and in-the-wild meshes. We will release code, models, and the expanded DyMesh-XL upon acceptance of this manuscript to facilitate research in 4D content creation.",['cs.CV'],http://arxiv.org/abs/2604.26917v1,https://arxiv.org/pdf/2604.26917v1,29/04/2026-17:27:40,"['Zijie Wu', 'Chaohui Yu', 'Fan Wang', 'Xiang Bai']",cs.CV
