titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Computing the Exchange Number in Graphs with respect to Cycle Convexity,"Given a graph $G$, a subset $S \subseteq V(G)$ is \textit{cycle convex}, if for any vertex $v \in V(G) \setminus S$, the induced subgraph, $G[S \cup \{v\}]$ cannot form a cycle containing the vertex $v$. The \textit{exchange number} of $G$, denoted by $e_{cc}(G)$ is the maximum cardinality of an $\textit{$E$-independent}$ set of $G$. This paper studies the computational complexity of determining the exchange number of graphs and provides exact values for some graph classes. Given a graph $G$ and a positive integer $k$, we show that deciding whether $e_{cc}(G) \geq k$ is NP-complete even if $G$ is a $K_5$-free graph. In contrast, we characterize all $n$-vertex graphs $G$ with exchange number $n-1$ and obtain closed formulas for chordal graphs $G$ whose blocks lie in a single chain, which leads to polynomial-time algorithms for computing $e_{cc}(G)$. We also establish a lower bound for the exchange number of the Cartesian product of general graphs and by using the results of Anand et al. \cite{bijo2}, we derive an explicit formula for the exchange number of strong and lexicographic graph products.",['math.CO'],http://arxiv.org/abs/2604.20787v1,https://arxiv.org/pdf/2604.20787v1,22/04/2026-17:14:03,"['Revathy S. Nair', 'Bijo S. Anand', 'Julliano R. Nascimento']",math.CO
Designing Approximate Binary Trees for Trees,"We study the following problem that is motivated by demand-aware network design: Given a tree~$G$, the task is to find a binary tree~$H$ on the same vertex set. The objective is to minimize the sum of distances in~$H$ between vertex pairs that are adjacent in~$G$. We present a linear-time factor-4 approximation for this problem.",['cs.DS'],http://arxiv.org/abs/2604.20786v1,https://arxiv.org/pdf/2604.20786v1,22/04/2026-17:13:04,"['Leon Kellerhals', 'Mitja Krebs', 'André Nichterlein', 'Stefan Schmid']",cs.DS
Physics-Conditioned Synthesis of Internal Ice-Layer Thickness for Incomplete Layer Traces,"Internal ice layers imaged by radar provide key evidence of snow accumulation and ice dynamics, but radar-derived layer boundary observations are often incomplete, with discontinuous traces and sometimes entirely missing layers, due to limited resolution, sensor noise, and signal loss. Existing graph-based models for ice stratigraphy generally assume sufficiently complete layer profiles and focus on predicting deeper-layer thickness from reliably traced shallow layers. In this work, we address the layer-completion problem itself by synthesizing complete ice-layer thickness annotations from incomplete radar-derived layer traces by conditioning on colocated physical features synchronized from physical climate models. The proposed network combines geometric learning to aggregate within-layer spatial context with a transformer-based temporal module that propagates information across layers to encourage coherent stratigraphy and consistent thickness evolution. To learn from incomplete supervision, we optimize a mask-aware robust regression objective that evaluates errors only at observed thickness values and normalizes by the number of valid entries, enabling stable training under varying sparsity without imputation and steering completions toward physically plausible values. The model preserves observed thickness where available and infers only missing regions, recovering fragmented segments and even fully absent layers while remaining consistent with measured traces. As an additional benefit, the synthesized thickness stacks provide effective pretraining supervision for a downstream deep-layer predictor, improving fine-tuned accuracy over training from scratch on the same fully traced data.",['cs.LG'],http://arxiv.org/abs/2604.20783v1,https://arxiv.org/pdf/2604.20783v1,22/04/2026-17:10:48,"['Zesheng Liu', 'Maryam Rahnemoonfar']",cs.LG
Accurate Frequency Response Modeling in Integrated T&D Co-Simulation via EWMA-RTTA-Based Quadratic Extrapolation,"The large-scale integration of inverter-based resources (IBRs), particularly distributed photovoltaics (DPVs), into distribution networks increases the need for integrated transmission and distribution (T&D) co-simulation. A key challenge in such co-simulation lies in accurately modeling system frequency across two asynchronous simulation environments. For example, the transmission system, simulated in the phasor domain, can operate with a simulation timestep of 10 ms, while the distribution system, simulated in the electromagnetic transient domain (EMT) to include IBR models, uses a much finer timestep of 100 microseconds. To ensure accurate PLL-based frequency estimation in distribution systems, it is essential to predict voltage magnitude and phase angle variations within the 10 ms transmission intervals, rather than using constant values that cause inaccurate frequency calculations. This issue becomes particularly critical when modeling primary and secondary frequency response services provided by IBRs. To address this challenge, we propose an automated Exponentially Weighted Moving Average Real-Time Threshold Adaptation (EWMA-RTTA) method, which utilizes Quadratic Extrapolation to predict voltage magnitude and phase angle trends more precisely. The proposed method is validated using two Opal-RT simulators: one simulating an IEEE 118-bus transmission system and the other simulating an IEEE 123-bus distribution network. Simulation results demonstrate that our approach improves the normalized mean absolute error (nMAE) by a factor of 25.7 compared to methods that do not account for time mismatches, offering a scalable and accurate solution for modeling IBR-based frequency response in modern power systems.",['eess.SY'],http://arxiv.org/abs/2604.20773v1,https://arxiv.org/pdf/2604.20773v1,22/04/2026-17:01:30,"['Jong Ha Woo', 'Qi Xiao', 'Yu Ma', 'Zishuo Yang', 'Victor Daldegan Paduani', 'Ning Lu']",eess.SY
DAIRE: A lightweight AI model for real-time detection of Controller Area Network attacks in the Internet of Vehicles,"The Internet of Vehicles (IoV) is advancing modern transportation by improving safety, efficiency, and intelligence. However, the reliance on the Controller Area Network (CAN) introduces critical security risks, as CAN-based communication is highly vulnerable to cyberattacks. Addressing this challenge, we propose DAIRE (Detecting Attacks in IoV in REal-time), a lightweight machine learning framework designed for real-time detection and classification of CAN attacks. DAIRE is built on a lightweight artificial neural network (ANN) where each layer contains Ni = i x c neurons, with Ni representing the number of neurons in the ith layer and c corresponding to the total number of attack classes. Other hyperparameters are determined empirically to ensure real-time operation. To support the detection and classification of various IoV attacks, such as Denial-of-Service, Fuzzy, and Spoofing, DAIRE employs the sparse categorical cross-entropy loss function and root mean square propagation for loss minimization. In contrast to more resource-intensive architectures, DAIRE leverages a lightweight ANN to reduce computational demands while still delivering strong performance. Experimental results on the CICIoV2024 and Car-Hacking datasets demonstrate DAIRE's effectiveness, achieving an average detection rate of 99.88%, a false positive rate of 0.02%, and an overall accuracy of 99.96%. Furthermore, DAIRE significantly outperforms state-of-the-art approaches in inference speed, with a classification time of just 0.03 ms per sample. These results highlight DAIRE's effectiveness in detecting IoV cyberattacks and its practical suitability for real-time deployment in vehicular systems, underscoring its vital role in strengthening automotive cybersecurity.","['cs.CR', 'cs.AI']",http://arxiv.org/abs/2604.20771v1,https://arxiv.org/pdf/2604.20771v1,22/04/2026-16:58:58,"['Shahid Alam', 'Amina Jameel', 'Zahida Parveen', 'Ehab Alnfrawy', 'Adeela Ashraf', 'Raza Uddin', 'Jamal Aqib']",cs.CR
Encounter times of random walkers with simultaneous resetting on networks,"In this work, we study the dynamics of multiple random walkers on networks subject to a simultaneous resetting protocol, whereby all walkers are synchronously returned to their respective initial nodes. For this collective Markovian process, we derive exact analytical expressions for the mean first-encounter time, defined as the average time required for all walkers to meet for the first time at a given node. These results are formulated in terms of the eigenvalues and eigenvectors of the transition matrices governing the dynamics without resetting, providing a clear spectral interpretation of the impact of resetting on encounter processes. We further establish a general criterion for finite networks that determines when the introduction of a nonzero resetting probability reduces the mean first-encounter time and leads to an optimal resetting strategy. The theoretical predictions are illustrated through numerical results on regular and heterogeneous networks, for encounters involving two or more walkers, and for combinations of local and nonlocal dynamics. Our findings demonstrate that simultaneous resetting can significantly reduce encounter times for specific target nodes and initial conditions, while becoming ineffective for highly exploratory dynamics or distant targets. A comparison with independent resetting shows that simultaneous resetting is more efficient in homogeneous networks, whereas independent resetting can outperform it in heterogeneous structures, thereby revealing a trade-off between synchronization and exploration. The framework provides a unified approach to collective search and encounter problems on networks with resetting.",['cond-mat.stat-mech'],http://arxiv.org/abs/2604.20770v1,https://arxiv.org/pdf/2604.20770v1,22/04/2026-16:58:38,"['Cristian D. Suarez-Jimenez', 'Alejandro P. Riascos', 'Denis Boyer']",cond-mat.stat-mech
RoLegalGEC: Legal Domain Grammatical Error Detection and Correction Dataset for Romanian,"The importance of clear and correct text in legal documents cannot be understated, and, consequently, a grammatical error correction tool meant to assist a professional in the law must have the ability to understand the possible errors in the context of a legal environment, correcting them accordingly, and implicitly needs to be trained in the same environment, using realistic legal data. However, the manually annotated data required by such a process is in short supply for languages such as Romanian, much less for a niche domain. The most common approach is the synthetic generation of parallel data; however, it requires a structured understanding of the Romanian grammar. In this paper, we introduce, to our knowledge, the first Romanian-language parallel dataset for the detection and correction of grammatical errors in the legal domain, RoLegalGEC, which aggregates 350,000 examples of errors in legal passages, along with error annotations. Moreover, we evaluate several neural network models that transform the dataset into a valuable tool for both detecting and correcting grammatical errors, including knowledge-distillation Transformers, sequence tagging architectures for detection, and a variety of pre-trained text-to-text Transformer models for correction. We consider that the set of models, together with the novel RoLegalGEC dataset, will enrich the resource base for further research on Romanian.","['cs.CL', 'cs.AI', 'cs.LG']",http://arxiv.org/abs/2604.19593v2,https://arxiv.org/pdf/2604.19593v2,21/04/2026-15:43:33,"['Mircea Timpuriu', 'Mihaela-Claudia Cercel', 'Dumitru-Clementin Cercel']",cs.CL
Exploring High-Order Self-Similarity for Video Understanding,"Space-time self-similarity (STSS), which captures visual correspondences across frames, provides an effective way to represent temporal dynamics for video understanding. In this work, we explore higher-order STSS and demonstrate how STSSs at different orders reveal distinct aspects of these dynamics. We then introduce the Multi-Order Self-Similarity (MOSS) module, a lightweight neural module designed to learn and integrate multi-order STSS features. It can be applied to diverse video tasks to enhance motion modeling capabilities while consuming only marginal computational cost and memory usage. Extensive experiments on video action recognition, motion-centric video VQA, and real-world robotic tasks consistently demonstrate substantial improvements, validating the broad applicability of MOSS as a general temporal modeling module. The source code and checkpoints will be publicly available.",['cs.CV'],http://arxiv.org/abs/2604.20760v1,https://arxiv.org/pdf/2604.20760v1,22/04/2026-16:48:43,"['Manjin Kim', 'Heeseung Kwon', 'Karteek Alahari', 'Minsu Cho']",cs.CV
Majority C-coloring of graphs,"Inspired by the majority colorings and C-colorings, we introduce and study the majority C-coloring of graphs. In such a vertex coloring, every vertex shares its color with at least half of its neighbors. The maximum number of colors that can be used in a majority C-coloring of a graph $G$ is called the majority C-chromatic number and denoted by $\mc(G)$.
  An upper bound on $\mc(G)$ is proved in terms of the order, minimum, and maximum degree. Its sharpness is demonstrated by several results over different graph classes. In particular, $\mc(P_n^k)= \mc(C_n^k)= \lfloor n/(k+1)\rfloor$ is true for the $k$-th power of a path and a cycle if $n \ge k+1$. Further, $\mc(G) = (n-d)/3$ holds if $G$ is a $(\mbox{claw}, K_4)$-free cubic graph and contains $d$ diamonds. %claw-free cubic graph on $n \ge 6$ vertices and contains $d$ diamonds. It is further shown that the majority C-chromatic number is not monotone under edge deletion. In fact, both the lower and upper bounds are sharp in the inequality chain $\mc(G)-2 \leq \mc(G-e) \leq \mc(G) +1$. The minimum and maximum number of edges in an $n$-vertex graph $G$ with $\mc(G)=k$ are determined for every $n$ and $k$. It is also pointed out that the classical chromatic number $χ(G)$ and $\mc(G)$ are incomparable, and the difference $\mc(G)-χ(G)$ can take any positive or negative integer. On the other hand, $\mc(G)+χ(G) \leq n+1$ holds for every graph $G$ of order $n$. The decision problem of whether $\mc(G) \ge k$ holds is NP-complete for every fixed $k\ge 2$. In contrast, some sufficient conditions for $\mc(G) \ge 2$ are proved, and a linear-time algorithm is presented that determines $\mc(T)$ if $T$ is a tree.",['math.CO'],http://arxiv.org/abs/2604.20752v1,https://arxiv.org/pdf/2604.20752v1,22/04/2026-16:42:49,"['Csilla Bujtas', 'Magda Dettlaff', 'Hanna Furmanczyk', 'Aleksandra Laskowska']",math.CO
Colorful Talks with Graphs: Human-Interpretable Graph Encodings for Large Language Models,"Graph problems are fundamentally challenging for large language models (LLMs). While LLMs excel at processing unstructured text, graph tasks require reasoning over explicit structure, permutation invariance, and computationally complex relationships, creating a mismatch with the representations of text-based models. Our work investigates how LLMs can be effectively applied to graph problems despite these barriers. We introduce a human-interpretable structural encoding strategy for graph-to-text translation that injects graph structure directly into natural language prompts. Our method involves computing a variant of Weisfeiler-Lehman (WL) similarity classes and maps them to human-like color tokens rather than numeric labels. The key insight is that semantically meaningful and human-interpretable cues may be more effectively processed by LLMs than opaque symbolic encoding. Experimental results on multiple algorithmic and predictive graph tasks show the considerable improvements by our method on both synthetic and real-world datasets. By capturing both local and global-range dependencies, our method enhances LLM performance especially on graph tasks that require reasoning over global graph structure.",['cs.LG'],http://arxiv.org/abs/2602.10386v2,https://arxiv.org/pdf/2602.10386v2,11/02/2026-00:15:29,"['Angelo Zangari', 'Peyman Baghershahi', 'Sourav Medya']",cs.LG
retinalysis-vascx: An explainable software toolbox for the extraction of retinal vascular biomarkers,"Automatic extraction of retinal vascular biomarkers from color fundus images (CFI) is crucial for large-scale studies of the retinal vasculature. We present VascX, an open-source Python toolbox that extracts biomarkers from CFI artery-vein segmentations. VascX starts from vessel segmentation masks, extracts their skeletons, builds undirected and directed vessel graphs, and resolves vessel segments into longer vessels. A comprehensive set of biomarkers is derived, including vascular density, central retinal equivalents (CREs), and tortuosity. Spatially localized biomarkers may be calculated over grids placed relative to the fovea and optic disc. VascX is released via GitHub and PyPI with comprehensive documentation and examples. Our test-retest reproducibility analysis on repeat imaging of the same eye by different devices shows that most VascX biomarkers have moderate to excellent agreement (ICC > 0.5), with important differences in the level of robustness of different biomarkers. Our analyses of biomarker sensitivity to image perturbations and heuristic parameter values support these differences and further characterize VascX biomarkers. Ultimately, VascX provides an explainable and easily modifiable feature-extraction toolbox that complements segmentation to produce reliable retinal vascular biomarkers. Our graph-based biomarker computation stages support reproducible, region-aware measurements suited for large-scale clinical and epidemiological research. By enabling easy extraction of existing biomarkers and rapid experimentation with new ones, VascX supports oculomics research. Its robustness and computational efficiency facilitate scalable deployment in large databases, while open-source distribution lowers barriers to adoption for ophthalmic researchers and clinicians.","['q-bio.TO', 'cs.CV']",http://arxiv.org/abs/2602.08580v2,https://arxiv.org/pdf/2602.08580v2,09/02/2026-12:19:33,"['Jose D. Vargas Quiros', 'Michael J. Beyeler', 'Sofia Ortin Vela', 'EyeNED Reading Center', 'Sven Bergmann', 'Caroline C. W. Klave', 'Bart Liefers', 'VascX Research Consortium']",q-bio.TO
Semantic Interaction Information mediates compositional generalization in latent space,"Are there still barriers to generalization once all relevant variables are known? We address this question via a framework that casts compositional generalization as a variational inference problem over latent variables with parametric interactions. To explore this, we develop the Cognitive Gridworld, a stationary Partially Observable Markov Decision Process (POMDP) where observations are generated jointly by multiple latent variables, yet feedback is provided for only a single goal variable. This setting allows us to define Semantic Interaction Information (SII): a metric measuring the contribution of latent variable interactions to task performance. Using SII, we analyze Recurrent Neural Networks (RNNs) provided with these interactions, finding that SII explains the accuracy gap between Echo State and Fully Trained networks. Our analysis also uncovers a theoretically predicted failure mode where confidence decouples from accuracy, suggesting that utilizing interactions between relevant variables is a non-trivial capability.
  We then address a harder regime where the interactions must be learned by an embedding model. Learning how latent variables interact requires accurate inference, yet accurate inference depends on knowing those interactions. The Cognitive Gridworld reveals this circular dependence as a core challenge for continual meta-learning. We approach this dilemma via Representation Classification Chains (RCCs), a JEPA-style architecture that disentangles these processes: variable inference and variable embeddings are learned by separate modules through Reinforcement Learning and self-supervised learning, respectively. Lastly, we demonstrate that RCCs facilitate compositional generalization to novel combinations of relevant variables. Together, these results establish a grounded setting for evaluating goal-directed generalist agents.",['cs.LG'],http://arxiv.org/abs/2603.27134v4,https://arxiv.org/pdf/2603.27134v4,28/03/2026-04:46:44,['John Schwarcz'],cs.LG
