titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
"Audio2Tool: Speak, Call, Act -- A Dataset for Benchmarking Speech Tool Use","Voice assistants increasingly rely on Speech Language Models (SpeechLMs) to interpret spoken queries and execute complex tasks, yet existing benchmarks lack domain breadth, acoustic diversity, and compositional reasoning complexity to evaluate tool-calling performance. We introduce Audio2Tool, a large-scale dataset comprising approximately 30,000 queries designed to assess tool-calling capabilities of SpeechLMs across three primary domains: Smart Car, Smart Home, and Wearables. Our benchmark features a multi-tier complexity hierarchy, ranging from simple direct commands to complex multi-intent and needle-in-a-haystack extraction to isolate distinct failure modes. To ensure realism, we employ zero-shot voice cloning text-to-speech synthesis and diverse noise profiles to simulate in-the-wild conditions. Evaluations of state-of-the-art SpeechLMs and ASR-LLM pipelines show strong performance on simple commands but significant degradation under compositional and acoustic challenges. Code and dataset are publicly available on the project page: https://audio2tool.github.io/.","['cs.SD', 'cs.LG', 'eess.AS']",http://arxiv.org/abs/2604.22821v2,https://arxiv.org/pdf/2604.22821v2,17/04/2026-16:41:25,"['Ramit Pahwa', 'Apoorva Beedu', 'Parivesh Priye', 'Rutu Gandhi', 'Saloni Takawale', 'Aruna Baijal', 'Zengli Yang']",cs.SD
"Explainable AI for Jet Tagging: A Comparative Study of GNNExplainer, GNNShap, and GradCAM for Jet Tagging in the Lund Jet Plane","Graph neural networks such as ParticleNet and transformer based networks on point clouds such as ParticleTransformer achieve state-of-the-art performance on jet tagging benchmarks at the Large Hadron Collider, yet the physical reasoning behind their predictions remains opaque. We present different methods, i.e. perturbation-based (GNNExplainer), Shapley-value-based (GNNShap), and gradient-based (GRADCam); adapted to operate on LundNet's Lund-plane graph representation. Leveraging the fact that each node in the Lund plane corresponds to a physically meaningful parton splitting, we construct Monte Carlo truth explanation masks and introduce a physics-informed evaluation framework that goes beyond standard fidelity metrics. We perform the analysis in three transverse-momentum bins ($\mathrm{p_T} \in [500,700]$, $[800,1000]$, and the inclusive region $[500,1000]$ GeV), revealing how explanation quality and focus shift between non-perturbative and perturbative regimes. We further quantify the correlation between explainer-assigned node importance and classical jet substructure observables -- $N$-subjettiness ratios $τ_{21}$ and $τ_{32}$ and the energy correlation functions -- establishing the degree to which the model has learned known QCD features. We find that overall the weight assigned by explainability methods has a correlation with analytic observables, with expected shift across different phase space regimes, indicating that a trained neural network indeed learns some aspects of jet-substructure moments. Our open-source implementation enables reproducible explainability studies for graph-based jet taggers.","['hep-ph', 'cs.LG', 'hep-ex']",http://arxiv.org/abs/2604.25885v1,https://arxiv.org/pdf/2604.25885v1,28/04/2026-17:28:41,"['Pahal D. Patel', 'Sanmay Ganguly']",hep-ph
QCalEval: Benchmarking Vision-Language Models for Quantum Calibration Plot Understanding,"Quantum computing calibration depends on interpreting experimental data, and calibration plots provide the most universal human-readable representation for this task, yet no systematic evaluation exists of how well vision-language models (VLMs) interpret them. We introduce QCalEval, the first VLM benchmark for quantum calibration plots: 243 samples across 87 scenario types from 22 experiment families, spanning superconducting qubits and neutral atoms, evaluated on six question types in both zero-shot and in-context learning settings. The best general-purpose zero-shot model reaches a mean score of 72.3, and many open-weight models degrade under multi-image in-context learning, whereas frontier closed models improve substantially. A supervised fine-tuning ablation at the 9-billion-parameter scale shows that SFT improves zero-shot performance but cannot close the multimodal in-context learning gap. As a reference case study, we release NVIDIA Ising Calibration 1, an open-weight model based on Qwen3.5-35B-A3B that reaches 74.7 zero-shot average score.","['quant-ph', 'cs.CV']",http://arxiv.org/abs/2604.25884v1,https://arxiv.org/pdf/2604.25884v1,28/04/2026-17:28:33,"['Shuxiang Cao', 'Zijian Zhang', 'Abhishek Agarwal', 'Grace Bratrud', 'Niyaz R. Beysengulov', 'Daniel C. Cole', 'Alejandro Gómez Frieiro', 'Elena O. Glen', 'Hao Hsu', 'Gang Huang', 'Raymond Jow', 'Greshma Shaji', 'Tom Lubowe', 'Ligeng Zhu', 'Luis Mantilla Calderón', 'Nicola Pancotti', 'Joel Pendleton', 'Brandon Severin', 'Charles Etienne Staub', 'Sara Sussman', 'Antti Vepsäläinen', 'Neel Rajeshbhai Vora', 'Yilun Xu', 'Varinia Bernales', 'Daniel Bowring', 'Elica Kyoseva', 'Ivan Rungger', 'Giulia Semeghini', 'Sam Stanwyck', 'Timothy Costa', 'Alán Aspuru-Guzik', 'Krysta Svore']",quant-ph
Drivetrain simulation using variational autoencoders,"This work proposes variational autoencoders (VAEs) to predict a vehicle's jerk signals from torque demand in the context of limited real-world drivetrain datasets. We implement both unconditional and conditional VAEs, trained on experimental data from two variants of a fully electric SUV with differing torque and drivetrain configurations. The VAEs synthesize jerk signals that capture characteristics from multiple drivetrain scenarios by leveraging the learned latent space. A performance comparison with baseline physics-based and hybrid models confirms the effectiveness of the VAEs, without requiring detailed system parametrization. Unconditional VAEs generate realistic jerk signals without prior system knowledge, while conditional VAEs enable the generation of signals tailored to specific torque inputs. This approach reduces the dependence on costly and time-intensive real-world experiments and extensive manual modeling. The results support the integration of generative models such as VAEs into drivetrain simulation pipelines, both for data augmentation and for efficient exploration of complex operational scenarios, with the potential to streamline validation and accelerate vehicle development.","['cs.LG', 'cs.CE', 'eess.SP']",http://arxiv.org/abs/2501.17653v3,https://arxiv.org/pdf/2501.17653v3,29/01/2025-13:37:32,"['Pallavi Sharma', 'Jorge-Humberto Urrea-Quintero', 'Bogdan Bogdan', 'Adrian-Dumitru Ciotec', 'Laura Vasilie', 'Henning Wessels', 'Matteo Skull']",cs.LG
MolReFlect: Towards In-Context Fine-grained Alignments between Molecules and Texts,"Molecule discovery is a pivotal research field, impacting everything from medicine to materials. Recently, Large Language Models (LLMs) have been widely adopted in molecular understanding and generation, serving as a bridge between the molecular space and the natural language space, yet the alignment between molecules and their corresponding captions remains a significant challenge. Previous endeavors typically treat molecules as monolithic inputs, lacking an intermediate reasoning process and sacrificing explainability. In this work, we define fine-grained alignments as the precise correspondence between a molecule's sub-structures and the textual phrases that explain their properties. These alignments are crucial for LLMs to understand molecules in a more accurate and explainable manner. Normally, such fine-grained alignments require expert annotation, which is both costly and time-consuming. To allow LLMs to automatically label and learn the fine-grained alignments, we propose MolReFlect, a novel teacher-student framework, where a teacher LLM first generates and refines mappings between caption phrases and SMILES substructures and then explicitly teaches these detailed alignments to a student LLM. Experimental results demonstrate that MolReFlect enables LLMs to significantly outperform previous baselines, achieving the state-of-the-art performance in the molecule-caption translation task. Our codes are available via: https://github.com/phenixace/MolReFlect.","['cs.CL', 'cs.LG', 'q-bio.QM']",http://arxiv.org/abs/2411.14721v2,https://arxiv.org/pdf/2411.14721v2,22/11/2024-04:28:56,"['Jiatong Li', 'Yunqing Liu', 'Wei Liu', 'Jingdi Le', 'Di Zhang', 'Wenqi Fan', 'Dongzhan Zhou', 'Yuqiang Li', 'Qing Li']",cs.CL
CHUCKLE -- When Humans Teach AI To Learn Emotions The Easy Way,"Curriculum learning (CL) structures training from simple to complex samples, facilitating progressive learning. However, existing CL approaches for emotion recognition often rely on heuristic, data-driven, or model-based definitions of sample difficulty, neglecting the difficulty for human perception, a critical factor in subjective tasks like emotion recognition. We propose CHUCKLE (Crowdsourced Human Understanding Curriculum for Knowledge Led Emotion Recognition), a perception-driven CL framework that leverages annotator agreement and alignment in crowd-sourced datasets to define sample difficulty, under the assumption that clips challenging for humans are similarly hard for neural networks. Experimental results suggest that CHUCKLE enhances the performance of LSTMs and Transformers over non-curriculum baselines, while reducing the number of gradient updates, thereby enhancing both training efficiency and model robustness in both subject-dependent and subject-independent settings.",['cs.LG'],http://arxiv.org/abs/2510.09382v2,https://arxiv.org/pdf/2510.09382v2,10/10/2025-13:38:06,"['Ankush Pratap Singh', 'Houwei Cao', 'Yong Liu']",cs.LG
"The gradual transformation of inland areas -- human plowing, horse plowing and equity incentives","Many modern areas have not learned their lessons and often hope for the wisdom of later generations, resulting in them only possessing modern technology and difficult to iterate ancient civilizations. At present, there is no way to tell how we should learn from history and promote the gradual upgrading of civilization. Therefore, we must tell the history of civilization's progress and the means of governance, learn from experience to improve the comprehensive strength and survival ability of civilization, and achieve an optimal solution for the tempering brought by conflicts and the reduction of internal conflicts. Firstly, we must follow the footsteps of history and explore the reasons for the long-term stability of each country in conflict, including providing economic benefits to the people and means of suppressing them; then, use mathematical methods to demonstrate how we can achieve the optimal solution at the current stage. After analysis, we can conclude that the civilization transformed from human plowing to horse plowing can easily suppress the resistance of the people and provide them with the ability to resist; The selection of rulers should consider multiple institutional aspects, such as exams, elections, and drawing lots; Economic development follows a lognormal distribution and can be adjusted by population mean and standard deviation. Using a lognormal distribution with the maximum value to divide equity can adjust the wealth gap.","['physics.soc-ph', 'cs.CE', 'econ.GN']",http://arxiv.org/abs/2507.00067v4,https://arxiv.org/pdf/2507.00067v4,28/06/2025-10:07:44,"['Hongfa Zi', 'Zhen Liu']",physics.soc-ph
When Errors Can Be Beneficial: A Categorization of Imperfect Rewards for Policy Gradient,"Training language models via reinforcement learning often relies on imperfect proxy rewards, since ground truth rewards that precisely define the intended behavior are rarely available. Standard metrics for assessing the quality of proxy rewards, such as ranking accuracy, treat incorrect rewards as strictly harmful. In this work, however, we highlight that not all deviations from the ground truth are equal. By theoretically analyzing which outputs attract probability during policy gradient optimization, we categorize reward errors according to their effect on the increase in ground truth reward. The analysis establishes that reward errors, though conventionally viewed as harmful, can also be benign or even beneficial by preventing the policy from stalling around outputs with mediocre ground truth reward. We then present two practical implications of our theory. First, for reinforcement learning from human feedback (RLHF), we develop reward model evaluation metrics that account for the harmfulness of reward errors. Compared to standard ranking accuracy, these metrics typically correlate better with the performance of a language model after RLHF, yet gaps remain in robustly evaluating reward models. Second, we provide insights for reward design in settings with verifiable rewards. A key theme underlying our results is that the effectiveness of a proxy reward function depends heavily on its interaction with the initial policy and learning algorithm.","['cs.LG', 'cs.AI', 'stat.ML']",http://arxiv.org/abs/2604.25872v1,https://arxiv.org/pdf/2604.25872v1,28/04/2026-17:10:15,"['Shuning Shang', 'Hubert Strauss', 'Stanley Wei', 'Sanjeev Arora', 'Noam Razin']",cs.LG
Investigation into In-Context Learning Capabilities of Transformers,"Transformers have demonstrated a strong ability for in-context learning (ICL), enabling models to solve previously unseen tasks using only example input output pairs provided at inference time. While prior theoretical work has established conditions under which transformers can perform linear classification in-context, the empirical scaling behavior governing when this mechanism succeeds remains insufficiently characterized.
  In this paper, we conduct a systematic empirical study of in-context learning for Gaussian-mixture binary classification tasks. Building on the theoretical framework of Frei and Vardi (2024), we analyze how in-context test accuracy depends on three fundamental factors: the input dimension, the number of in-context examples, and the number of pre-training tasks. Using a controlled synthetic setup and a linear in-context classifier formulation, we isolate the geometric conditions under which models successfully infer task structure from context alone.
  We additionally investigate the emergence of benign overfitting, where models memorize noisy in-context labels while still achieving strong generalization performance on clean test data. Through extensive sweeps across dimensionality, sequence length, task diversity, and signal-to-noise regimes, we identify the parameter regions in which this phenomenon arises and characterize how it depends on data geometry and training exposure.
  Our results provide a comprehensive empirical map of scaling behavior in in-context classification, highlighting the critical role of dimensionality, signal strength, and contextual information in determining when in-context learning succeeds and when it fails.","['cs.LG', 'cs.AI']",http://arxiv.org/abs/2604.25858v1,https://arxiv.org/pdf/2604.25858v1,28/04/2026-16:57:55,"['Rushil Chandrupatla', 'Leo Bangayan', 'Sebastian Leng', 'Arya Mazumdar']",cs.LG
SIEVES: Selective Prediction Generalizes through Visual Evidence Scoring,"Multimodal large language models (MLLMs) achieve ever-stronger performance on visual-language tasks. Even as traditional visual question answering benchmarks approach saturation, reliable deployment requires satisfying low error tolerances in real-world out-of-distribution (OOD) scenarios. Precisely, selective prediction aims to improve coverage, i.e. the share of inputs the system answers, while adhering to a user-defined risk level. This is typically achieved by assigning a confidence score to each answer and abstaining on those that fall below a certain threshold. To enable reliable generalization, we require reasoner models to produce localized visual evidence while answering, and design a selector that explicitly learns to estimate the quality of the localization provided by the reasoner. We show that SIEVES (Selective Prediction through Visual Evidence Scoring) improves coverage by up to three times on challenging OOD benchmarks (V* Bench, HR-Bench-8k, MME-RealWorld-Lite, VizWiz, and AdVQA), compared to non-grounding baselines. Beyond better generalization to OOD tasks, the design of the SIEVES selector enables transfer to proprietary reasoners without access to their weights or logits, such as o3 and Gemini-3-Pro, providing coverage boosts beyond those attributable to accuracy alone. We highlight that SIEVES generalizes across all five tested OOD datasets and reasoner models (Pixel-Reasoner, o3, and Gemini-3-Pro), without benchmark- or reasoner-specific training or adaptation.","['cs.CV', 'cs.AI']",http://arxiv.org/abs/2604.25855v1,https://arxiv.org/pdf/2604.25855v1,28/04/2026-16:57:29,"['Hector G. Rodriguez', 'Marcus Rohrbach']",cs.CV
Disentangling Popularity and Quality: An Edge Classification Approach for Fair Recommendation,"Graph neural networks (GNNs) have proven to be an effective tool for enhancing the performance of recommender systems. However, these systems often suffer from popularity bias, leading to an unfair advantage for frequently interacted items, while overlooking high-quality but less popular items. In this paper, we propose a GNN-based recommendation model that disentangles popularity and quality to address this issue. Unlike existing methods that treat all long-tail items uniformly, our approach introduces an edge classification technique to differentiate between popularity bias and genuine quality disparities among items. Furthermore, it uses cost-sensitive learning to adjust the misclassification penalties, ensuring that underrepresented yet relevant items are not unfairly disregarded. Experimental results demonstrate improvements in fairness metrics by approximately $32\%$ on average across different scenarios while maintaining competitive accuracy, with only minor variations compared to state-of-the-art methods.",['cs.IR'],http://arxiv.org/abs/2502.15699v2,https://arxiv.org/pdf/2502.15699v2,06/01/2025-07:31:52,"['Nemat Gholinejad', 'Mostafa Haghir Chehreghani']",cs.IR
